ilp_nodes1,ilp_nodes2,edge_id,node1,node2,mass_dif,category,linktype,direction,rdbe,formula1,formula2,ilp_edge_id,score_category,score_rt_artifact,score_inten_isotope,score_MS2_abiotic_mz_appearance,cplex_score,ilp_solution
110046,15734,37814,4779,692,-0.07518432799702164,Biotransform,H1N1,0,0,C12H12N2O2,C12H13N3O2,107015,0,0,NA,NA,0,0
110052,15734,37815,4780,692,-0.9406066130551619,Biotransform,H1N1,0,0,C12H12N2O2,C12H13N3O2,107019,0,0,NA,NA,0,0
166684,165515,37816,9586,9465,0.7901658134246439,Biotransform,H1N1,0,0,C9H16N2O4,C9H17N3O4,107024,0,0,NA,NA,0,0
28528,165515,37818,1249,9465,-0.075177463894405,Biotransform,H1N1,0,0,C9H16N2O4,C9H17N3O4,107036,0,0,NA,NA,0,0
28533,165515,37820,1250,9465,-0.075177463894405,Biotransform,H1N1,0,0,C9H16N2O4,C9H17N3O4,107048,0,0,NA,NA,0,0
28539,165515,37822,1251,9465,-0.075177463894405,Biotransform,H1N1,0,0,C9H16N2O4,C9H17N3O4,107060,0,0,NA,NA,0,0
66,16442,37824,12,738,0.790127182609254,Biotransform,H1N1,0,0,C8H16N4O3,C8H17N5O3,107072,0,0,NA,NA,0,0
22986,98655,37826,1054,4041,-0.0751655934798922,Biotransform,H1N1,0,0,C10H20N2O3,C10H21N3O3,107080,0,0,NA,NA,0,0
99794,8310,37839,4109,330,-0.0748587537025276,Biotransform,H1N1,0,0,C9H15N1O5,C9H16N2O5,107109,0,0,NA,NA,0,0
1400,97031,37844,85,3902,-0.07485510953234577,Biotransform,H1N1,0,0,C8H15N3O4,C8H16N4O4,107125,0,0,NA,NA,0,0
160983,39041,37850,9003,1624,0.3559054578953697,Biotransform,H1N1,0,0,C9H19N3O3,C9H20N4O3,107138,0,0,NA,NA,0,0
30595,39041,37851,1333,1624,-0.07484337256216857,Biotransform,H1N1,0,0,C9H19N3O3,C9H20N4O3,107140,0,0,NA,NA,0,0
127301,158725,37852,6012,8744,-0.5055044517252121,Biotransform,H1N1,0,0,C15H23N1,C15H24N2,107142,0,0,NA,NA,0,0
3066,63822,37863,151,2527,1.2124536326302011,Biotransform,H1N1,0,0,C8H14N2O5,C8H15N3O5,107181,0,0,NA,NA,0,0
3066,63828,37864,151,2528,1.2124536326302011,Biotransform,H1N1,0,0,C8H14N2O5,C8H15N3O5,107187,0,0,NA,NA,0,0
166803,63822,37866,9599,2527,-0.07453908884159259,Biotransform,H1N1,0,0,C8H14N2O5,C8H15N3O5,107199,0,0,NA,NA,0,0
166803,63828,37867,9599,2528,-0.07453908884159259,Biotransform,H1N1,0,0,C8H14N2O5,C8H15N3O5,107205,0,0,NA,NA,0,0
166798,63822,37869,9598,2527,-0.5035366625435953,Biotransform,H1N1,0,0,C8H14N2O5,C8H15N3O5,107217,0,0,NA,NA,0,0
166798,63828,37870,9598,2528,-0.5035366625435953,Biotransform,H1N1,0,0,C8H14N2O5,C8H15N3O5,107223,0,0,NA,NA,0,0
31990,152093,37871,1372,7972,-0.5035038302515162,Biotransform,H1N1,0,0,C12H14N2O2,C12H15N3O2,107229,0,0,NA,NA,0,0
22425,65638,37875,1021,2610,0.354403295254435,Biotransform,H1N1,0,0,C9H18N2O4,C9H19N3O4,107243,0,0,NA,NA,0,0
22428,65638,37877,1022,2610,-0.07452748284398052,Biotransform,H1N1,0,0,C9H18N2O4,C9H19N3O4,107251,0,0,NA,NA,0,0
22422,65638,37879,1020,2610,-0.5034582609423961,Biotransform,H1N1,0,0,C9H18N2O4,C9H19N3O4,107259,0,0,NA,NA,0,0
95982,3694,37881,3833,180,-1.3612555897311998,Biotransform,H1N1,0,0,C8H18N4O3,C8H19N5O3,107267,0,0,NA,NA,0,0
80318,166849,37904,3093,9608,-0.9285099233659934,Biotransform,H1N1,0,0,C11H13N3O2,C11H14N4O2,107310,0,0,NA,NA,0,0
107876,99648,37930,4638,4105,0.7769293623166259,Biotransform,H1N1,0,0,C10H8N2O4,C10H9N3O4,107348,0,0,NA,NA,0,0
150095,141149,37954,7744,7027,0.34980806457638297,Biotransform,H1N1,0,0,C13H23N3,C13H24N4,107383,0,0,NA,NA,0,0
152670,124240,37969,8044,5791,1.1919477676582881,Biotransform,H1N1,0,0,C11H14N2O3,C11H15N3O3,107402,0,0,NA,NA,0,0
32254,124240,37972,1394,5791,0.770205701249538,Biotransform,H1N1,0,0,C11H14N2O3,C11H15N3O3,107404,0,0,NA,NA,0,0
32259,124240,37975,1395,5791,0.770205701249538,Biotransform,H1N1,0,0,C11H14N2O3,C11H15N3O3,107406,0,0,NA,NA,0,0
20895,49641,37980,991,2025,1.1871862402023925,Biotransform,H1N1,0,0,C7H13N1O5S1,C7H14N2O5S1,107411,0,0,NA,NA,0,0
38070,118670,37993,1585,5357,-0.9093424522811688,Biotransform,H1N1,0,0,C7H12O6S1,C7H13N1O6S1,107435,0,0,NA,NA,0,0
98932,133345,37999,4063,6459,0.345573264217274,Biotransform,H1N1,0,0,C15H12O2,C15H13N1O2,107448,0,0,NA,NA,0,0
107777,105925,38040,4625,4512,-0.07203171568538416,Biotransform,H1N1,0,0,C13H26N2O1,C13H27N3O1,107572,0,0,NA,NA,0,0
149656,48744,38048,7714,1984,0.3412812512873253,Biotransform,H1N1,0,0,C9H13N3O4,C9H14N4O4,107585,0,0,NA,NA,0,0
149656,48725,38049,7714,1982,0.7543302387031116,Biotransform,H1N1,0,0,C9H13N3O4,C9H14N4O4,107589,0,0,NA,NA,0,0
36361,166664,38061,1545,9581,0.3411786587848843,Biotransform,H1N1,0,0,C11H21N3O2,C11H22N4O2,107617,0,0,NA,NA,0,0
132830,890,38078,6426,56,-0.48285125376888827,Biotransform,H1N1,0,0,C7H17O6P1,C7H18N1O6P1,107673,0,0,NA,NA,0,0
96762,16726,38080,3878,766,-0.4827827351391358,Biotransform,H1N1,0,0,C10H16N2O4,C10H17N3O4,107683,0,0,NA,NA,0,0
96781,16726,38081,3879,766,-0.4827827351391358,Biotransform,H1N1,0,0,C10H16N2O4,C10H17N3O4,107689,0,0,NA,NA,0,0
28850,78694,38083,1267,3004,0.33979799723612214,Biotransform,H1N1,0,0,C11H20N2O3,C11H21N3O3,107698,0,0,NA,NA,0,0
28853,78694,38084,1268,3004,0.33979799723612214,Biotransform,H1N1,0,0,C11H20N2O3,C11H21N3O3,107702,0,0,NA,NA,0,0
87456,65891,38100,3443,2635,0.33847892990242184,Biotransform,H1N1,0,0,C10H15N1O5,C10H16N2O5,107737,0,0,NA,NA,0,0
62320,93850,38106,2459,3736,-0.07117545264921983,Biotransform,H1N1,0,0,C9H15N3O4,C9H16N4O4,107755,0,0,NA,NA,0,0
21487,47546,38110,1015,1919,-0.07115755523108651,Biotransform,H1N1,0,0,C12H23N1O3,C12H24N2O3,107762,0,0,NA,NA,0,0
22965,39682,38123,1050,1661,-0.07087920988653897,Biotransform,H1N1,0,0,C10H18N2O4,C10H19N3O4,107786,0,0,NA,NA,0,0
25874,39682,38125,1155,1661,-0.07087920988653897,Biotransform,H1N1,0,0,C10H18N2O4,C10H19N3O4,107796,0,0,NA,NA,0,0
151574,6215,38127,7905,269,-0.07087597166413435,Biotransform,H1N1,0,0,C9H18N4O3,C9H19N5O3,107806,0,0,NA,NA,0,0
151574,6219,38128,7905,270,0.33703899150585176,Biotransform,H1N1,0,0,C9H18N4O3,C9H19N5O3,107808,0,0,NA,NA,0,0
9584,6883,38129,371,288,-0.886615757213588,Biotransform,H1N1,0,0,C11H22N2O3,C11H23N3O3,107810,0,0,NA,NA,0,0
