label,metaGroupId,groupId,goodPeakCount,medMz,medRt,maxQuality,isotopeLabel,compound,compoundId,formula,expectedRtDiff,ppmDiff,parent,pseudo_sample
,,2516,,562.3961,2.937778,0.8526416,,,,,,,,255738.90937500013
,,2517,,486.3626,2.89815,0.8552867,,,,,,,,280509.55520833394
,,2523,,455.2973,3.06675,0.8487237,,,,,,,,134821.8979166666
,,2524,,258.0633,13.58462,0.8540867,,,,,,,,190669.0927083333
,,2525,,291.0135,13.75988,0.8511882,,,,,,,,254895.86666666684
,,2526,,291.0139,14.36984,0.8495269,,,,,,,,157763.67864583337
,,2527,,291.0122,16.27047,0.780582,,,,,,,,12911.72044270834
,,2528,,354.2128,7.110289,0.7826346,,,,,,,,101717.6890625001
,,2533,,222.0975,10.04749,0.8169209,,,,,,,,15933.98228352865
,,2534,,320.1448,11.28522,0.8325288,,,,,,,,265711.8927083333
,,2535,,140.0821,7.064762,0.689698,,,,,,,,260447.2947916669
,,2542,,299.2585,4.225189,0.74625,,,,,,,,61646.69869791664
,,2543,,411.2426,7.100389,0.8474132,,,,,,,,110981.19791666667
,,2545,,283.1029,4.87525,0.8296254,,,,,,,,346956.41458333336
,,2546,,283.1042,7.267211,0.8352085,,,,,,,,132812.2171875001
,,2547,,782.1895,2.534322,0.851614,,,,,,,,290744.06458333327
,,2548,,638.2521,2.524539,0.8546593,,,,,,,,312276.40416666685
,,2549,,251.14940000000001,4.240089,0.8328791,,,,,,,,233741.61822916672
,,2550,,170.0926,13.37643,0.7773308,,,,,,,,327800.8656250001
,,2552,,392.1082,2.573461,0.852554,,,,,,,,249186.01197916665
,,2553,,837.9959,13.88378,0.8508941,,,,,,,,237284.64010416667
,,2556,,233.1612,11.90952,0.8372427,,,,,,,,335451.8937499998
,,2557,,291.1555,11.28522,0.8529376,,,,,,,,260912.31510416744
,,2558,,291.1554,14.125,0.8480027,,,,,,,,64844.511197916676
,,2559,,291.1554,12.20157,0.8448431,,,,,,,,31738.176171875064
,,2560,,291.1555,13.03179,0.8074522,,,,,,,,24069.34557291667
,,2561,,289.2068,13.07599,0.8196877,,,,,,,,313918.2302083343
,,2562,,289.2067,12.17196,0.8260623,,,,,,,,191633.2125
,,2563,,289.2062,14.17436,0.8072578,,,,,,,,18791.61497395834
,,2564,,310.087,13.50712,0.8556358,,,,,,,,255535.84166666662
,,2567,,148.1171,13.4926,0.8557295,,,,,,,,318874.1397135418
,,2568,,539.1299,2.563656,0.8535446,,,,,,,,266328.5385416666
,,2569,,245.0446,13.40062,0.8536303,,,,,,,,299787.2656250001
,,2571,,170.0927,7.812479,0.8402088,,,,,,,,1008880.0708333337
,,2572,,170.0928,7.175517,0.7557886,,,,,,,,234669.93125000043
,,2573,,369.2502,19.03194,0.7950587,,,,,,,,370560.5166666666
,,2575,,369.2498,13.09087,0.616605,,,,,,,,7615.624397786459
,,2576,,666.1324,13.39577,0.8524387,,,,,,,,304539.8749999999
,,2577,,147.0225,12.40331,0.7747843,,,,,,,,3145.0547200520828
,,2578,,380.1989,2.548984,0.8549635,,,,,,,,278483.3739583331
,,2580,,752.5467,2.446406,0.854345,,,,,,,,294542.8177083335
,,2582,,245.1944,5.291739,0.8415989,,,,,,,,65594.22890625003
,,2584,,447.258,2.8045,0.7834693,,,,,,,,290757.4937500002
,,2585,,187.054,7.095434,0.8311351,,,,,,,,338362.1291666663
,,2586,,369.17,2.775106,0.8533834,,,,,,,,287965.4656249997
,,2588,,634.1513,2.6423,0.8533418,,,,,,,,276087.0364583332
,,2589,,229.0671,13.39095,0.8556458,,,,,,,,283168.20000000007
,,2590,,229.0686,7.140095,0.8440282,,,,,,,,11713.751057942738
,,2591,,229.0685,8.527528,0.7077451,,,,,,,,4561.050512695313
,,2592,,272.2336,4.240089,0.8001108,,,,,,,,256529.4981770835
,,2593,,565.0276,13.9477,0.8517028,,,,,,,,301442.8145833331
,,2594,,426.1909,12.9925,0.8141393,,,,,,,,316494.97708333307
,,2596,,258.1535,13.58462,0.8543047,,,,,,,,259242.1760416665
,,2598,,332.0968,8.696301,0.8197248,,,,,,,,342676.73333333334
,,2599,,278.1714,11.29008,0.8414569,,,,,,,,286011.3791666667
,,2600,,642.2115,2.485439,0.8529125,,,,,,,,315149.0281250001
,,2601,,860.3098,2.446406,0.8539112,,,,,,,,249215.08072916683
,,2603,,246.1453,11.25605,0.7928813,,,,,,,,263260.38854166726
,,2604,,246.1452,9.426562,0.6795941,,,,,,,,82933.81197916664
,,2605,,617.1165,2.676839,0.8431695,,,,,,,,198769.4749999998
,,2606,,617.1165,4.250028,0.8322163,,,,,,,,260747.66354166658
,,2607,,617.1169,2.13535,0.8419519,,,,,,,,23475.437109375005
,,2608,,518.0072,13.85917,0.851154,,,,,,,,240012.34114583323
,,2610,,193.1633,4.235134,0.8355026,,,,,,,,218465.77369791674
,,2614,,527.0716,13.96245,0.8510525,,,,,,,,312973.9802083332
,,2617,,426.2346,7.105339,0.7637122,,,,,,,,21033.93730468749
,,2618,,411.3263,2.681772,0.8543052,,,,,,,,323017.85937500006
,,2619,,360.2227,4.3099170000000004,0.8446974,,,,,,,,68619.72135416669
,,2624,,213.0751,16.80267,0.8520103,,,,,,,,301921.9572916664
,,2625,,213.0724,13.05147,0.8466141,,,,,,,,304894.8292317712
,,2626,,213.0735,11.29008,0.8473806,,,,,,,,92119.82552083342
,,2627,,213.0737,5.009206,0.7981014,,,,,,,,19708.42539062499
,,2628,,356.0782,13.58462,0.8513298,,,,,,,,278719.0031250001
,,2629,,356.0763,13.91823,0.8438694,,,,,,,,278719.0031250001
,,2630,,356.0773,13.01707,0.832529,,,,,,,,21244.128417968746
,,2633,,744.2412,2.451278,0.8534286,,,,,,,,293871.10000000056
,,2635,,509.0079,14.21412,0.8267373,,,,,,,,313973.1083333336
,,2636,,382.3686,2.637361,0.8558152,,,,,,,,259447.45312499994
,,2637,,307.5855,14.17436,0.832972,,,,,,,,295119.7322916664
,,2641,,664.4641,2.913,0.8531488,,,,,,,,250950.1041666665
,,2642,,400.9555,13.92806,0.8531242,,,,,,,,302009.9062500002
,,2644,,249.1084,13.73537,0.8509666,,,,,,,,210807.16666666663
,,2645,,249.1085,11.27067,0.8395183,,,,,,,,296382.555208334
,,2646,,249.1085,12.67447,0.813862,,,,,,,,24802.88424479168
,,2647,,594.095,14.16449,0.8507841,,,,,,,,269384.4229166669
,,2648,,149.0713,7.160378,0.8084322,,,,,,,,299375.3197916667
,,2650,,974.988,2.475672,0.8534022,,,,,,,,241316.4513020832
,,2651,,220.1182,11.29495,0.8461581,,,,,,,,76706.24576822917
,,2653,,928.2292,2.514772,0.8536192,,,,,,,,260167.42187499997
,,2654,,162.0957,12.51598,0.8385216,,,,,,,,329692.3742187503
,,2655,,162.0959,13.29368,0.8443253,,,,,,,,197109.2708333335
,,2656,,162.0957,12.89862,0.8280542,,,,,,,,356980.0724826393
,,2658,,298.086,2.563667,0.8541966,,,,,,,,267150.43645833404
,,2659,,414.7534,13.9084,0.8513795,,,,,,,,229352.24479166733
,,2661,,310.1864,7.110306,0.8003928,,,,,,,,55662.15494791679
,,2662,,310.1854,12.14701,0.8003218,,,,,,,,28808.698828125052
,,2663,,534.7872,13.9477,0.8525863,,,,,,,,277763.03124999994
,,2664,,541.9055,13.97722,0.8526393,,,,,,,,283716.0427083339
,,2667,,325.2418,4.359684,0.8412856,,,,,,,,44225.7959635417
,,2668,,325.242,2.873395,0.805029,,,,,,,,27793.695898437483
,,2670,,330.0985,13.04656,0.7246289,,,,,,,,342859.1895833335
,,2672,,408.1804,13.03182,0.6764662,,,,,,,,340727.44375000027
,,2673,,170.058,14.05868,0.8320597,,,,,,,,287624.5677083333
,,2675,,227.0339,13.48776,0.8553563,,,,,,,,264094.6989583332
,,2677,,175.1826,16.85617,0.8555651,,,,,,,,142083.03541666668
,,2680,,345.0842,13.68171,0.8543159,,,,,,,,287083.19375000015
,,2681,,670.0781,14.18443,0.8375238,,,,,,,,287175.3833333334
,,2682,,350.2542,4.240089,0.7831302,,,,,,,,195886.39713541657
,,2683,,121.0872,8.862957,0.8293988,,,,,,,,14313.062955729169
,,2684,,502.1939,2.372139,0.8497404,,,,,,,,108014.36666666664
,,2685,,502.1939,3.359806,0.8226631,,,,,,,,11249.075553385424
,,2689,,175.002,7.679278,0.7947239,,,,,,,,332297.06090494775
,,2692,,200.0546,7.674228,0.8410347,,,,,,,,327430.70416666684
,,2693,,470.0478,13.50712,0.8515283,,,,,,,,299721.81562500005
,,2694,,164.0565,8.3001,0.6682127,,,,,,,,81506.17836914054
,,2696,,249.1349,4.240089,0.802749,,,,,,,,233479.70572916648
,,2697,,249.1349,7.090495,0.6893298,,,,,,,,53804.03541666672
,,2699,,205.1183,13.44905,0.852847,,,,,,,,272133.4260416671
,,2700,,205.1204,11.34397,0.8323328,,,,,,,,79419.11640625008
,,2701,,205.1175,4.279917,0.8341629,,,,,,,,44137.11972656254
,,2702,,205.1188,14.60992,0.7870836,,,,,,,,21783.230468750025
,,2703,,289.1763,13.24889,0.8487764,,,,,,,,259852.8166666664
,,2705,,289.1764,11.30467,0.6098185,,,,,,,,115035.48229166676
,,2707,,405.2683,7.100384,0.8398257,,,,,,,,42832.863411458384
,,2711,,301.1512,12.51598,0.8413343,,,,,,,,27745.609244791693
,,2712,,301.1513,12.96792,0.8217679,,,,,,,,18824.867317708333
,,2713,,318.0773,13.81933,0.8517326,,,,,,,,295553.12604166643
,,2714,,338.8512,13.96737,0.8493102,,,,,,,,290340.75729166646
,,2718,,558.153,2.578372,0.85340800000000006,,,,,,,,280337.9781250001
,,2719,,708.1706,2.593072,0.8533277,,,,,,,,269373.08958333323
,,2722,,855.2479,2.465917,0.8542489,,,,,,,,301668.4229166666
,,2723,,275.1355,13.00232,0.8506244,,,,,,,,291779.26458333316
,,2724,,275.1353,13.77956,0.8467357,,,,,,,,37844.21770833336
,,2725,,296.2588,2.824117,0.8163179,,,,,,,,226170.88541666654
,,2733,,548.28510000000006,2.548983,0.8531962,,,,,,,,240680.01562500064
,,2734,,175.0438,16.85617,0.8512383,,,,,,,,510993.4114583336
,,2735,,323.0878,13.14982,0.853766,,,,,,,,299195.8322916664
,,2739,,149.0451,2.558767,0.8538877,,,,,,,,257440.90696614602
,,2740,,149.0464,7.125166,0.8480381,,,,,,,,72463.02994791673
,,2741,,149.0462,7.771112,0.8449603,,,,,,,,43529.214453124965
,,2742,,149.0463,8.741945,0.5838109,,,,,,,,23549.789843750015
,,2743,,933.3313,2.441522,0.8541464,,,,,,,,273251.40833333344
,,2744,,403.176,2.932817,0.8537008,,,,,,,,296139.635416667
,,2745,,413.1796,13.57977,0.8548628,,,,,,,,240455.93802083348
,,2746,,309.2905,2.9626,0.8516497,,,,,,,,259522.63645833352
,,2752,,345.2251,12.95318,0.8095332,,,,,,,,279888.8031249998
,,2754,,316.1311,13.35225,0.8507675,,,,,,,,274851.5875000004
,,2756,,324.2384,4.36465,0.775281,,,,,,,,279132.1562500003
,,2758,,820.4177,2.770217,0.8517935,,,,,,,,188859.69062499984
,,2761,,370.7544,13.96737,0.8527501,,,,,,,,266551.9520833332
,,2762,,558.1789,2.524539,0.8254724,,,,,,,,188852.7947916665
,,2764,,214.2532,4.931906,0.7118877,,,,,,,,281850.848958334
,,2765,,222.1452,11.29493,0.8536934,,,,,,,,258402.45572916686
,,2767,,360.275,13.022,0.8005026,,,,,,,,21058.72604166668
,,2768,,299.2778,2.833944,0.8547125,,,,,,,,232733.61979166674
,,2770,,780.887,13.92805,0.851959,,,,,,,,251286.81041666697
,,2771,,354.1585,13.01707,0.7512571,,,,,,,,289937.9843750002
,,2774,,172.0799,13.39095,0.8549542,,,,,,,,284698.6749999998
,,2775,,172.0801,11.28523,0.8466796,,,,,,,,48597.04306640625
,,2778,,442.417,2.578367,0.8538358,,,,,,,,272327.06562500057
,,2779,,442.6886,13.89364,0.8509839,,,,,,,,152975.23880208327
,,2781,,414.2522,4.518534,0.8417619,,,,,,,,215280.67291666658
,,2782,,414.2492,7.09545,0.7926001,,,,,,,,21104.685384114575
,,2784,,513.4198,2.8143,0.8541256,,,,,,,,255467.13854166644
,,2787,,336.872,13.96245,0.8505467,,,,,,,,252762.45729166683
,,2789,,336.1958,11.29493,0.8314615,,,,,,,,286133.2635416667
,,2791,,336.1933,7.100384,0.7818176,,,,,,,,183364.81979166664
,,2792,,174.0765,11.28522,0.8369489,,,,,,,,224752.99062500018
,,2793,,470.2523,7.110289,0.8530692,,,,,,,,262368.95104166644
,,2794,,442.2592,2.588161,0.8542632,,,,,,,,236944.93854166652
,,2795,,572.1509,2.588161,0.8530802,,,,,,,,234272.0833333334
,,2796,,514.7103,13.90839,0.8527238,,,,,,,,236229.74270833321
,,2797,,254.1964,4.528411,0.8111103,,,,,,,,301447.5552083331
,,2798,,130.0865,12.24099,0.8319541,,,,,,,,1446417.6666666663
,,2801,,390.3489,2.505,0.8542641,,,,,,,,293410.74791666673
,,2803,,184.1701,3.061822,0.7424414,,,,,,,,276455.18854166655
,,2804,,387.1485,11.29007,0.8523229,,,,,,,,225974.66744791676
,,2805,,387.1479,11.82402,0.8479744,,,,,,,,107907.82447916672
,,2808,,607.0897,14.10471,0.8516318,,,,,,,,273736.5104166665
,,2809,,283.2132,7.704573,0.8524204,,,,,,,,271009.11354166694
,,2814,,209.1022,9.344434,0.8512042,,,,,,,,188934.83854166666
,,2820,,304.2851,5.276428,0.7777567,,,,,,,,5680.285123697912
,,2821,,713.4225,2.539206,0.8532954,,,,,,,,272780.58645833324
,,2829,,304.0615,13.02199,0.6586297,,,,,,,,121747.21874999997
,,2830,,526.4112,2.731011,0.853438,,,,,,,,221849.29010416663
,,2833,,308.1237,13.32804,0.8499787,,,,,,,,139433.03906249994
,,2834,,308.126,10.64078,0.8361564,,,,,,,,272151.9385416667
,,2839,,247.1294,13.00725,0.8535809,,,,,,,,278919.3229166675
,,2840,,247.1294,11.98513,0.7544545,,,,,,,,67993.9669270833
,,2841,,401.2769,2.052345,0.8199159,,,,,,,,9132.621956380219
,,2842,,145.1087,13.51682,0.6843313,,,,,,,,230444.81666666648
,,2843,,145.1087,16.90961,0.7378973,,,,,,,,145382.49427083353
,,2844,,712.6241,13.92806,0.8529149,,,,,,,,222500.4822916666
,,2845,,375.2242,16.26046,0.8107293,,,,,,,,25559.155729166614
,,2846,,375.2244,6.222684,0.6028052,,,,,,,,4474.056160481775
,,2848,,207.0978,11.78871,0.8412346,,,,,,,,313785.50416666653
,,2849,,207.0989,7.750756,0.8251345,,,,,,,,10181.423242187493
,,2850,,148.1163,16.96317,0.8513384,,,,,,,,267343.30664062494
,,2851,,626.2164,2.475678,0.8552173,,,,,,,,226386.83020833327
,,2852,,176.0791,13.64768,0.853607,,,,,,,,179607.92031249998
,,2853,,469.3937,2.765328,0.8549019,,,,,,,,250646.96562499995
,,2854,,432.3688,2.593078,0.85388,,,,,,,,252257.4312500002
,,2855,,432.3693,3.081589,0.8486485,,,,,,,,97689.4703125001
,,2857,,728.3929,2.461034,0.8528531,,,,,,,,246133.14791666655
,,2858,,460.4003,2.573456,0.8548145,,,,,,,,220799.39791666646
,,2861,,658.4323,2.853634,0.8542685,,,,,,,,181552.78020833322
,,2865,,431.0688,2.666972,0.8535743,,,,,,,,240920.74895833322
,,2866,,929.229,2.509872,0.8520417,,,,,,,,240051.4062500002
,,2868,,527.4357,2.794706,0.8552157,,,,,,,,230598.47083333376
,,2870,,856.2085,2.534311,0.8524922,,,,,,,,226373.7895833335
,,2874,,610.0945,13.74029,0.8537089,,,,,,,,259042.50416666706
,,2877,,348.1649,11.29493,0.7084413,,,,,,,,17659.753645833334
,,2879,,206.1008,8.767212,0.8539031,,,,,,,,268984.83125000016
,,2880,,389.258,4.968417,0.8244281,,,,,,,,286422.0552083333
,,2892,,352.1178,14.2141,0.8269678,,,,,,,,264137.3312499998
,,2893,,634.4533,2.863506,0.7528642,,,,,,,,265350.32187499997
,,2895,,292.0736,2.553872,0.8455788,,,,,,,,83022.55768229168
,,2896,,292.0708,9.947067,0.7944754,,,,,,,,19659.90071614582
,,2897,,383.1247,13.03669,0.8359401,,,,,,,,12044.61155598959
,,2898,,292.0724,8.726712,0.8547872,,,,,,,,310007.85208333324
,,2899,,805.2651,2.451272,0.8527784,,,,,,,,217842.78125000003
,,2901,,342.2127,4.250028,0.8210063,,,,,,,,185533.68593750012
,,2902,,342.2127,3.076639,0.7888067,,,,,,,,133619.29427083323
,,2907,,226.0825,8.599284,0.8016928,,,,,,,,4785.607910156247
,,2908,,312.2021,4.245061,0.7884625,,,,,,,,192214.64687499986
,,2910,,312.2021,5.188517,0.6905056,,,,,,,,89198.20885416675
,,2911,,198.1046,16.81722,0.7966371,,,,,,,,272598.20624999993
,,2913,,610.5416,2.529444,0.82050940000000006,,,,,,,,196539.2677083333
,,2914,,840.6127,13.96245,0.8508281,,,,,,,,237107.41510416724
,,2916,,456.2946,13.13995,0.835465,,,,,,,,19246.30126953126
,,2917,,481.2223,11.28524,0.8199756,,,,,,,,266692.19895833347
,,2919,,298.8139,13.98219,0.853545,,,,,,,,282967.67395833327
,,2923,,208.1548,3.02715,0.6359845,,,,,,,,121002.28802083325
,,2925,,614.843,12.98266,0.8514817,,,,,,,,259825.2729166667
,,2926,,161.1288,17.71339,0.7244599,,,,,,,,306892.96458333335
,,2927,,161.1289,13.0858,0.7122286,,,,,,,,151260.1644205729
,,2928,,202.1594,2.937839,0.843189,,,,,,,,32082.090104166695
,,2929,,644.9724,13.92313,0.8522916,,,,,,,,244134.66666666648
,,2930,,328.1386,8.706456,0.8476521,,,,,,,,58104.269791666724
,,2931,,366.7863,13.92806,0.8518069,,,,,,,,189915.37343749998
,,2933,,486.1132,2.740817,0.8528039,,,,,,,,192762.9041666668
,,2935,,975.9626,2.470795,0.8531428,,,,,,,,169921.4770833333
,,2937,,564.2418,13.65254,0.8533898,,,,,,,,214175.44687500029
,,2938,,383.2797,2.691639,0.8543322,,,,,,,,236696.22916666666
,,2942,,383.15,16.27544,0.8547227,,,,,,,,275627.14791666646
,,2943,,383.1482,13.04165,0.8323879,,,,,,,,42560.54843749997
,,2945,,374.2906,4.240106,0.7744787,,,,,,,,73600.00208333334
,,2948,,255.0768,13.66226,0.8554695,,,,,,,,270574.81250000047
,,2949,,292.2123,4.235134,0.7419123,,,,,,,,81642.86171874999
,,2950,,508.2605,2.514767,0.8529838,,,,,,,,219899.68958333327
,,2953,,521.1191,2.563667,0.8528308,,,,,,,,228932.18749999985
,,2954,,433.2737,2.972511,0.8523014,,,,,,,,214581.96666666702
,,2955,,731.2463,2.4708,0.8529128,,,,,,,,246002.4239583333
,,2956,,368.2284,7.105339,0.7853225,,,,,,,,76546.56093749996
,,2958,,234.1166,13.4103,0.8498126,,,,,,,,232602.60833333377
,,2959,,415.9933,13.95752,0.8512012,,,,,,,,264330.89166666655
,,2960,,307.0818,13.076,0.8385566,,,,,,,,73710.93854166668
,,2961,,686.1832,2.475678,0.8537111,,,,,,,,200214.32135416666
,,2962,,484.134,2.612728,0.8529029,,,,,,,,224843.84166666708
,,2967,,325.093,11.83408,0.8399586,,,,,,,,295160.21979166655
,,2968,,325.093,11.36879,0.8231015,,,,,,,,184422.94479166658
,,2973,,356.2549,7.110295,0.8477026,,,,,,,,58948.274218750004
,,2976,,482.04,13.89856,0.8508877,,,,,,,,208908.6729166665
,,2977,,239.1116,13.39095,0.8549902,,,,,,,,234008.60937500017
,,2979,,557.446,2.824117,0.8545319,,,,,,,,236830.6822916671
,,2980,,290.1202,13.02198,0.8407951,,,,,,,,262888.8375
,,2985,,216.8682,13.99207,0.854069,,,,,,,,266658.38854166644
,,2986,,563.2758,2.56855,0.8528526,,,,,,,,207199.94062499984
,,2987,,332.7919,13.87395,0.8526234,,,,,,,,160859.12005208337
,,2988,,688.1985,2.509884,0.8519169,,,,,,,,230379.7302083331
,,2989,,605.3307,2.568561,0.8538914,,,,,,,,249065.51770833347
,,2990,,314.1712,13.75006,0.717725,,,,,,,,270111.4833333335
,,2991,,142.9484,14.51706,0.6839381,,,,,,,,279053.5427083334
,,2993,,564.2327,2.544094,0.8519956,,,,,,,,215026.60156250003
,,2997,,287.208,16.57371,0.8536075,,,,,,,,279398.48541666655
,,2998,,287.2083,14.96791,0.8261763,,,,,,,,41782.02890625004
,,2999,,287.2081,8.878006,0.8236341,,,,,,,,37378.5769531251
,,3000,,385.2563,13.10052,0.8539647,,,,,,,,276222.08541666693
,,3003,,175.1427,16.85617,0.8523444,,,,,,,,444937.15260416636
,,3004,,435.1491,13.66226,0.8537412,,,,,,,,195375.78385416654
,,3005,,488.2907,2.8143,0.8277928,,,,,,,,2125258.3666666676
,,3007,,614.6663,13.92315,0.8522562,,,,,,,,177753.38333333342
,,3008,,567.1766,2.524539,0.8530325,,,,,,,,210554.59739583344
,,3009,,312.2383,4.617767,0.8171833,,,,,,,,259993.6010416667
,,3011,,238.045,13.63313,0.8526506,,,,,,,,217719.76458333342
,,3013,,362.1549,13.85398,0.8521886,,,,,,,,216964.8656250001
,,3014,,362.1548,14.82526,0.8494683,,,,,,,,175186.3947916666
,,3015,,411.3457,2.706423,0.8537015,,,,,,,,221197.21041666722
,,3016,,688.1627,2.500111,0.8527699,,,,,,,,215376.28802083354
,,3021,,414.7444,13.96736,0.8528659,,,,,,,,242570.05312499998
,,3022,,429.0894,2.558778,0.8531169,,,,,,,,235435.98854166674
,,3023,,722.5059,2.932817,0.8075557,,,,,,,,239000.0395833335
,,3025,,267.2282,10.32873,0.8487059,,,,,,,,216457.46979166672
,,3026,,277.1703,11.29493,0.8516633,,,,,,,,240057.50833333327
,,3027,,277.1703,13.96905,0.8471485,,,,,,,,95670.4934895834
,,3028,,430.7597,13.84934,0.8516271,,,,,,,,212576.22760416658
,,3033,,449.2513,12.42898,0.7444942,,,,,,,,4486.676375325523
,,3036,,725.5186,2.465922,0.8538198,,,,,,,,227570.25833333333
,,3037,,487.4196,2.578361,0.8534275,,,,,,,,235955.39583333372
,,3038,,929.2676,2.465917,0.8537679,,,,,,,,232978.63437499997
,,3039,,615.4878,2.848717,0.8541262,,,,,,,,225386.80312499986
,,3044,,450.7115,13.92806,0.8512372,,,,,,,,187296.48229166656
,,3046,,289.1844,11.2658,0.8370269,,,,,,,,53620.26197916669
,,3047,,586.635,13.89856,0.8515138,,,,,,,,145542.6286458332
,,3048,,341.2664,7.638873,0.8498061,,,,,,,,86022.48697916673
,,3052,,177.1193,16.81239,0.8521856,,,,,,,,265862.1260416668
,,3053,,373.3225,2.519667,0.8529818,,,,,,,,200913.13489583388
,,3054,,483.3883,2.696561,0.8513475,,,,,,,,218330.0375000002
,,3055,,456.369,2.701489,0.8539823,,,,,,,,197361.18854166675
,,3056,,760.512,3.04205,0.8501512,,,,,,,,225490.00989583327
,,3057,,212.0534,13.24392,0.8530449,,,,,,,,255394.53958333356
,,3058,,134.0643,13.40546,0.8544789,,,,,,,,247308.60625000077
,,3064,,641.1961,2.514767,0.8528928,,,,,,,,167829.32083333321
,,3065,,445.3665,2.706423,0.8537164,,,,,,,,236481.67395833324
,,3066,,318.185,9.07695,0.8210388,,,,,,,,282432.15208333335
,,3069,,646.17,2.548983,0.8519348,,,,,,,,200294.07239583338
,,3070,,245.1863,5.817328,0.6774571,,,,,,,,201887.5208333334
,,3071,,242.0905,14.19439,0.8538305,,,,,,,,200153.9973958333
,,3072,,242.0905,14.7646,0.8211519,,,,,,,,74368.32682291666
,,3073,,239.149,4.597712,0.8262822,,,,,,,,16683148.533333343
,,3074,,294.9298,13.95753,0.8536396,,,,,,,,252835.88749999992
,,3076,,289.1891,11.28522,0.849147,,,,,,,,78987.77734375007
,,3077,,289.1874,8.817656,0.7937135,,,,,,,,13399.045442708342
,,3079,,740.9424,13.89363,0.8508689,,,,,,,,185576.04739583345
,,3081,,832.2415,2.612739,0.8544688,,,,,,,,245195.6510416668
,,3082,,926.2493,2.480567,0.8533069,,,,,,,,230289.59062500007
,,3083,,384.1691,11.29011,0.8105297,,,,,,,,211375.81041666705
,,3084,,384.1692,13.02198,0.8261025,,,,,,,,18528.71145833332
,,3085,,339.0974,13.99709,0.840148,,,,,,,,225556.6739583333
,,3086,,321.1773,11.30955,0.8520559,,,,,,,,216649.54374999998
,,3088,,252.8351,13.89856,0.8517157,,,,,,,,212285.69270833314
,,3090,,277.0717,13.046569999999999,0.7376229,,,,,,,,273498.90312500054
,,3094,,269.1599,5.963384,0.8037236,,,,,,,,49060.87708333336
,,3095,,269.1612,9.825789,0.7439846,,,,,,,,285341.81875000003
,,3097,,357.0496,2.775106,0.818462,,,,,,,,237540.09687499996
,,3098,,367.2157,7.100389,0.8492342,,,,,,,,230766.66354166658
,,3100,,338.1824,13.35225,0.8498316,,,,,,,,208604.89270833333
,,3102,,338.1806,7.003151,0.8234422,,,,,,,,26942.744921875033
,,3110,,160.0608,11.28522,0.8341497,,,,,,,,221084.93489583328
,,3111,,339.2574,4.622761,0.7833145,,,,,,,,238693.9333333332
,,3115,,183.0847,10.78592,0.856577,,,,,,,,424625.51874999976
,,3116,,194.0696,9.318833,0.8483513,,,,,,,,115964.71171875003
,,3117,,232.1376,11.99017,0.8484287,,,,,,,,56527.61848958337
,,3118,,232.1372,11.41901,0.825748,,,,,,,,15229.14609375002
,,3120,,566.3097,7.100384,0.8519614,,,,,,,,158646.0585937501
,,3121,,566.3095,3.081589,0.8389205,,,,,,,,16618.634407552097
,,3126,,211.1057,12.94826,0.8374815,,,,,,,,5208197.966666669
,,3127,,211.1057,9.5038,0.8195857,,,,,,,,21130.62775065102
,,3128,,211.1058,10.60496,0.7641078,,,,,,,,6546.927376302092
,,3129,,420.2531,4.250028,0.8516961,,,,,,,,161590.6296874999
,,3130,,420.2533,3.543039,0.648231,,,,,,,,23314.035590277803
,,3132,,120.0658,10.60497,0.7726685,,,,,,,,259752.8531250001
,,3133,,420.1371,13.58462,0.8552366,,,,,,,,256628.3979166665
,,3134,,332.0762,13.46841,0.8552005,,,,,,,,202139.1578125002
,,3135,,525.3758,3.081589,0.854171,,,,,,,,206025.40208333393
,,3136,,155.1182,16.00957,0.7332918,,,,,,,,264269.41770833347
,,3139,,362.2112,9.061544,0.8547639,,,,,,,,264248.4979166666
,,3140,,362.2112,5.661789,0.8185025,,,,,,,,7382.8649414062575
,,3144,,209.118,7.008951,0.6858397,,,,,,,,60452.52421874993
,,3145,,319.1367,8.953884,0.83993,,,,,,,,314590.8406250003
,,3147,,558.1345,14.16942,0.8340613,,,,,,,,242510.9812500002
,,3148,,558.1335,14.81524,0.8350232,,,,,,,,13046.96777343749
,,3149,,698.4575,16.81239,0.8499752,,,,,,,,245892.8552083332
,,3152,,408.1422,2.568561,0.8543198,,,,,,,,176385.90052083335
,,3154,,286.1863,4.414384,0.8149756,,,,,,,,237099.76354166682
,,3155,,286.1864,5.913139,0.624436,,,,,,,,36970.31914062499
,,3156,,336.9492,14.02275,0.8277486,,,,,,,,189667.2458333332
,,3159,,124.0589,13.99208,0.6709873,,,,,,,,168622.6545247395
,,3161,,400.2546,4.245073,0.8300797,,,,,,,,13511.376367187495
,,3162,,440.1172,14.37484,0.8302349,,,,,,,,241673.31354166675
,,3163,,440.1151,10.65105,0.8022121,,,,,,,,16505.305273437505
,,3167,,374.0977,2.539206,0.852837,,,,,,,,175278.76093750002
,,3168,,559.1516,8.7166,0.8519732,,,,,,,,260886.51458333308
,,3169,,291.2434,2.7261,0.8542035,,,,,,,,175804.26041666677
,,3172,,432.2247,7.200756,0.7676641,,,,,,,,14734.809635416681
,,3173,,232.1296,11.25607,0.7941697,,,,,,,,130547.2953124999
,,3175,,527.1431,13.34257,0.8531289,,,,,,,,187675.6828124998
