ilp_nodes1,ilp_nodes2,edge_id,node1,node2,mass_dif,category,linktype,direction,rdbe,formula1,formula2,ilp_edge_id,score_category,score_rt_artifact,score_inten_isotope,score_MS2_similarity,score_MS2_abiotic_mz_appearance,cplex_score,ilp_solution
81074,80619,48075,4804,4703,0.013889732329925956,Biotransform,C1H2,0,0,C24H47N1O4,C25H49N1O4,111032,0,0,NA,0.34890731926597157,NA,0.34890731926597157,1
94976,93728,48088,6311,6109,0.36788417157017317,Biotransform,C1H2,0,0,C22H41N1O6,C23H43N1O6,111056,0,0,NA,NA,NA,0,0
94976,65690,48089,6311,2916,1.3625043166692088,Biotransform,C1H2,0,0,C22H41N1O6,C23H43N1O6,111060,0,0,NA,NA,NA,0,0
59751,65846,48090,2329,2933,0.6543674373038816,Biotransform,C1H2,0,0,C26H41N1O3,C27H43N1O3,111064,0,0,NA,NA,NA,0,0
81335,67995,48091,4867,3184,-0.13057555443145072,Biotransform,C1H2,0,0,C27H45N1O2,C28H47N1O2,111066,0,0,NA,NA,NA,0,0
81059,70858,48093,4800,3470,-0.058370244157026595,Biotransform,C1H2,0,0,C28H49N1O1,C29H51N1O1,111070,0,0,NA,NA,NA,0,0
81059,80693,48094,4800,4727,0.08368946685074104,Biotransform,C1H2,0,0,C28H49N1O1,C29H51N1O1,111071,0,0,NA,NA,NA,0,0
83467,65321,48099,5196,2886,0.3684702580330949,Biotransform,C1H2,0,0,C26H43N1O3,C27H45N1O3,111078,0,0,NA,NA,NA,0,0
81525,61813,48103,4910,2551,0.013698905360654011,Biotransform,C1H2,0,0,C25H41N1O4,C26H43N1O4,111092,0,0,NA,NA,NA,0,0
78312,96192,48136,4322,6526,0.3595352430504446,Biotransform,C1H2,0,0,C19H39N1O9,C20H41N1O9,111184,0,0,NA,NA,NA,0,0
92036,89610,48138,5798,5562,-0.6807277013747551,Biotransform,C1H2,0,0,C24H43N1O5,C25H45N1O5,111188,0,0,NA,NA,NA,0,0
68564,80541,48142,3224,4683,1.194757445625341,Biotransform,C1H2,0,0,C25H47N1O4,C26H49N1O4,111196,0,0,NA,NA,NA,0,0
76543,80541,48144,4058,4683,0.5005756388464527,Biotransform,C1H2,0,0,C25H47N1O4,C26H49N1O4,111202,0,0,NA,NA,NA,0,0
80881,80541,48146,4767,4683,0.5005756388464527,Biotransform,C1H2,0,0,C25H47N1O4,C26H49N1O4,111208,0,0,NA,NA,NA,0,0
51926,80541,48148,1842,4683,-0.33471853510263905,Biotransform,C1H2,0,0,C25H47N1O4,C26H49N1O4,111214,0,0,NA,NA,NA,0,0
78985,77579,48164,4410,4224,0.14939253729984772,Biotransform,C1H2,0,0,C28H45N1O2,C29H47N1O2,111253,0,0,NA,NA,NA,0,0
78985,60238,48165,4410,2389,0.7044936330056489,Biotransform,C1H2,0,0,C28H45N1O2,C29H47N1O2,111254,0,0,NA,NA,NA,0,0
68704,80378,48168,3233,4655,0.7746945003476196,Biotransform,C1H2,0,0,C25H49N1O4,C26H51N1O4,111257,0,0,NA,NA,NA,0,0
80619,80378,48169,4703,4655,0.08141705342333383,Biotransform,C1H2,0,0,C25H49N1O4,C26H51N1O4,111259,0,0,NA,NA,NA,0,0
65846,79497,48192,2933,4492,-0.6091578648341818,Biotransform,C1H2,0,0,C27H43N1O3,C28H45N1O3,111313,0,0,NA,NA,NA,0,0
65846,77996,48193,2933,4280,-0.46931025333374854,Biotransform,C1H2,0,0,C27H43N1O3,C28H45N1O3,111315,0,0,NA,NA,NA,0,0
65846,65862,48194,2933,2935,0.081057386143999835,Biotransform,C1H2,0,0,C27H43N1O3,C28H45N1O3,111317,0,0,NA,NA,NA,0,0
67995,67938,48195,3184,3177,-0.056529867585258506,Biotransform,C1H2,0,0,C28H47N1O2,C29H49N1O2,111319,0,0,NA,NA,NA,0,0
67995,71168,48196,3184,3536,0.08105079169818669,Biotransform,C1H2,0,0,C28H47N1O2,C29H49N1O2,111320,0,0,NA,NA,NA,0,0
65321,72418,48208,2886,3693,-0.2628550979524328,Biotransform,C1H2,0,0,C27H45N1O3,C28H47N1O3,111339,0,0,NA,NA,NA,0,0
82787,72462,48210,5136,3699,-0.46714824863320115,Biotransform,C1H2,0,0,C28H49N1O2,C29H51N1O2,111343,0,0,NA,NA,NA,0,0
82787,81587,48211,5136,4929,0.013327585076389306,Biotransform,C1H2,0,0,C28H49N1O2,C29H51N1O2,111344,0,0,NA,NA,NA,0,0
82787,91512,48213,5136,5707,0.49380295694473825,Biotransform,C1H2,0,0,C28H49N1O2,C29H51N1O2,111346,0,0,NA,NA,NA,0,0
92004,72462,48214,5789,3699,-0.46714824863320115,Biotransform,C1H2,0,0,C28H49N1O2,C29H51N1O2,111347,0,0,NA,NA,NA,0,0
92004,81587,48215,5789,4929,0.013327585076389306,Biotransform,C1H2,0,0,C28H49N1O2,C29H51N1O2,111348,0,0,NA,NA,NA,0,0
92004,91512,48217,5789,5707,0.49380295694473825,Biotransform,C1H2,0,0,C28H49N1O2,C29H51N1O2,111350,0,0,NA,NA,NA,0,0
3921,58318,48235,396,2205,0.2167143220688559,Biotransform,C1H2,0,0,C25H39N1O5,C26H41N1O5,111380,0,0,NA,NA,NA,0,0
61813,80556,48237,2551,4686,-0.32875600444184183,Biotransform,C1H2,0,0,C26H43N1O4,C27H45N1O4,111384,0,0,NA,NA,NA,0,0
92315,54575,48240,5844,1973,0.2859494221102904,Biotransform,C1H2,0,0,C28H51N1O2,C29H53N1O2,111390,0,0,NA,NA,NA,0,0
92315,92103,48241,5844,5813,0.42229030637668996,Biotransform,C1H2,0,0,C28H51N1O2,C29H53N1O2,111391,0,0,NA,NA,NA,0,0
174,382,48246,26,47,0.013219157999054017,Biotransform,C1H2,0,0,C15H17N1O10S2,C16H19N1O10S2,111397,0,0,NA,NA,NA,0,0
71957,93511,48247,3639,6064,-0.05578919884797404,Biotransform,C1H2,0,0,C20H37N1O9,C21H39N1O9,111398,0,0,NA,NA,NA,0,0
94937,93511,48248,6305,6064,-0.12256529075754723,Biotransform,C1H2,0,0,C20H37N1O9,C21H39N1O9,111401,0,0,NA,NA,NA,0,0
80541,80260,48276,4683,4636,-0.1898267928038274,Biotransform,C1H2,0,0,C26H49N1O4,C27H51N1O4,111457,0,0,NA,NA,NA,0,0
3528,2312,48280,365,224,0.8166548581782492,Biotransform,C1H2,0,0,C21H32N2O6S1,C22H34N2O6S1,111461,0,0,NA,NA,NA,0,0
60522,62250,48287,2423,2582,0.28095493480452716,Biotransform,C1H2,0,0,C25H47N1O5,C26H49N1O5,111474,0,0,NA,NA,NA,0,0
88439,62250,48288,5491,2582,0.21287712255438596,Biotransform,C1H2,0,0,C25H47N1O5,C26H49N1O5,111477,0,0,NA,NA,NA,0,0
80378,80056,48289,4655,4594,0.01083888530047057,Biotransform,C1H2,0,0,C26H51N1O4,C27H53N1O4,111480,0,0,NA,NA,NA,0,0
80378,50092,48290,4655,1759,0.5466343768454455,Biotransform,C1H2,0,0,C26H51N1O4,C27H53N1O4,111482,0,0,NA,NA,NA,0,0
79497,77624,48299,4492,4229,0.14635437798171916,Biotransform,C1H2,0,0,C28H45N1O3,C29H47N1O3,111506,0,0,NA,NA,NA,0,0
79497,67849,48300,4492,3171,0.21413531426942942,Biotransform,C1H2,0,0,C28H45N1O3,C29H47N1O3,111507,0,0,NA,NA,NA,0,0
77996,77624,48301,4280,4229,0.010792476501995414,Biotransform,C1H2,0,0,C28H45N1O3,C29H47N1O3,111508,0,0,NA,NA,NA,0,0
77996,67849,48302,4280,3171,0.078573421978219607,Biotransform,C1H2,0,0,C28H45N1O3,C29H47N1O3,111509,0,0,NA,NA,NA,0,0
65862,77624,48303,2935,4229,-0.522709200188944,Biotransform,C1H2,0,0,C28H45N1O3,C29H47N1O3,111510,0,0,NA,NA,NA,0,0
65862,67849,48304,2935,3171,-0.4549282185514713,Biotransform,C1H2,0,0,C28H45N1O3,C29H47N1O3,111511,0,0,NA,NA,NA,0,0
72418,72416,48314,3693,3692,-0.5204159038879629,Biotransform,C1H2,0,0,C28H47N1O3,C29H49N1O3,111530,0,0,NA,NA,NA,0,0
72418,91597,48315,3693,5721,0.14571217640741668,Biotransform,C1H2,0,0,C28H47N1O3,C29H49N1O3,111531,0,0,NA,NA,NA,0,0
79592,76661,48332,4512,4078,-0.2537220581120007,Biotransform,C1H2,0,0,C28H49N1O3,C29H51N1O3,111555,0,0,NA,NA,NA,0,0
79592,92510,48334,4512,5868,0.4745169485694434,Biotransform,C1H2,0,0,C28H49N1O3,C29H51N1O3,111557,0,0,NA,NA,NA,0,0
92972,76661,48336,5967,4078,-0.5181422990501247,Biotransform,C1H2,0,0,C28H49N1O3,C29H51N1O3,111559,0,0,NA,NA,NA,0,0
92972,92510,48338,5967,5868,0.21009690019240418,Biotransform,C1H2,0,0,C28H49N1O3,C29H51N1O3,111561,0,0,NA,NA,NA,0,0
93522,92906,48343,6068,5953,0.2091831138122619,Biotransform,C1H2,0,0,C28H51N1O3,C29H53N1O3,111565,0,0,NA,NA,NA,0,0
89172,89418,48360,5529,5549,0.5990478988987192,Biotransform,C1H2,0,0,C21H44N1O7P1,C22H46N1O7P1,111617,0,0,NA,NA,NA,0,0
80056,79775,48373,4594,4543,0.6623927537912493,Biotransform,C1H2,0,0,C27H53N1O4,C28H55N1O4,111657,0,0,NA,NA,NA,0,0
50092,79775,48374,1759,4543,0.1425950078875393,Biotransform,C1H2,0,0,C27H53N1O4,C28H55N1O4,111659,0,0,NA,NA,NA,0,0
76661,49349,48399,4078,1719,1.0389839629484177,Biotransform,C1H2,0,0,C29H51N1O3,C30H53N1O3,111737,0,0,NA,NA,NA,0,0
92510,49349,48401,5868,1719,0.33221504641558225,Biotransform,C1H2,0,0,C29H51N1O3,C30H53N1O3,111739,0,0,NA,NA,NA,0,0
77935,92581,48408,4272,5884,0.3309496708112459,Biotransform,C1H2,0,0,C20H33N1O11,C21H35N1O11,111749,0,0,NA,NA,NA,0,0
64700,14364,48416,2824,737,0.26482240722450784,Biotransform,C1H2,0,0,C26H43N1O6,C27H45N1O6,111764,0,0,NA,NA,NA,0,0
92648,14364,48417,5900,737,0.26482240722450784,Biotransform,C1H2,0,0,C26H43N1O6,C27H45N1O6,111767,0,0,NA,NA,NA,0,0
3970,14364,48418,403,737,0.13756011098604004,Biotransform,C1H2,0,0,C26H43N1O6,C27H45N1O6,111770,0,0,NA,NA,NA,0,0
87540,90229,48419,5425,5605,0.6486777213379844,Biotransform,C1H2,0,0,C23H48N1O6P1,C24H50N1O6P1,111773,0,0,NA,NA,NA,0,0
81629,183369,48421,4940,11292,-0.11673803709089475,Biotransform,C1H2,0,0,C25H38O6S1,C26H40O6S1,111779,0,0,NA,NA,NA,0,0
89418,68829,48425,5549,3245,-1.446166965721849,Biotransform,C1H2,0,0,C22H46N1O7P1,C23H48N1O7P1,111787,0,0,NA,0.42307287845510744,NA,0.42307287845510744,1
87903,89400,48427,5455,5547,0.4548342713641702,Biotransform,C1H2,0,0,C23H50N1O6P1,C24H52N1O6P1,111799,0,0,NA,0.2832410797871582,NA,0.2832410797871582,1
79775,79533,48445,4543,4500,-0.17802824345603918,Biotransform,C1H2,0,0,C28H55N1O4,C29H57N1O4,111831,0,0,NA,NA,NA,0,0
99189,96858,48460,7104,6628,0.13682330843265805,Biotransform,C1H2,0,0,C28H29N1O6,C29H31N1O6,111852,0,0,NA,NA,NA,0,0
16418,67478,48474,803,3144,-0.2993212796112754,Biotransform,C1H2,0,0,C27H43N1O6,C28H45N1O6,111880,0,0,NA,NA,NA,0,0
69142,69454,48483,3275,3299,-0.17446001240857284,Biotransform,C1H2,0,0,C23H46N1O7P1,C24H48N1O7P1,111892,0,0,NA,NA,NA,0,0
69142,89217,48484,3275,5534,1.7431697052114752,Biotransform,C1H2,0,0,C23H46N1O7P1,C24H48N1O7P1,111898,0,0,NA,NA,NA,0,0
68829,69395,48494,3245,3295,0.0725492955116708,Biotransform,C1H2,0,0,C23H48N1O7P1,C24H50N1O7P1,111938,0,0,NA,0.3390035418407268,NA,0.3390035418407268,1
68829,88985,48495,3245,5522,1.3040445239622245,Biotransform,C1H2,0,0,C23H48N1O7P1,C24H50N1O7P1,111944,0,0,NA,0.34255926286755284,NA,0.34255926286755284,1
79533,79101,48518,4500,4430,0.37780276130301776,Biotransform,C1H2,0,0,C29H57N1O4,C30H59N1O4,111990,0,0,NA,NA,NA,0,0
67478,17432,48563,3144,836,0.43324427825895906,Biotransform,C1H2,0,0,C28H45N1O6,C29H47N1O6,112066,0,0,NA,NA,NA,0,0
69454,89483,48567,3299,5553,0.7922535438749008,Biotransform,C1H2,0,0,C24H48N1O7P1,C25H50N1O7P1,112073,0,0,NA,0.4855887155014746,NA,0.4855887155014746,1
89217,89483,48568,5534,5553,-1.0724011586135451,Biotransform,C1H2,0,0,C24H48N1O7P1,C25H50N1O7P1,112079,0,0,NA,0.4874742832328473,NA,0.4874742832328473,1
49354,52081,48570,1720,1847,-0.04932095766133709,Biotransform,C1H2,0,0,C23H28N1O11,C24H30N1O11,112091,0,0,NA,NA,NA,0,0
69395,69461,48574,3295,3300,0.4906978438537182,Biotransform,C1H2,0,0,C24H50N1O7P1,C25H52N1O7P1,112103,0,0,NA,0.40710080055658066,NA,0.40710080055658066,1
69395,89226,48575,3295,5535,1.1484005714452106,Biotransform,C1H2,0,0,C24H50N1O7P1,C25H52N1O7P1,112108,0,0,NA,0.4056939630774938,NA,0.4056939630774938,1
88985,69461,48576,5522,3300,-0.7069114831803008,Biotransform,C1H2,0,0,C24H50N1O7P1,C25H52N1O7P1,112113,0,0,NA,0.40743478276982925,NA,0.40743478276982925,1
88985,89226,48577,5522,5535,-0.04920796791750073,Biotransform,C1H2,0,0,C24H50N1O7P1,C25H52N1O7P1,112119,0,0,NA,0.4065326055741829,NA,0.4065326055741829,1
79101,78771,48592,4430,4381,0.07026154423659396,Biotransform,C1H2,0,0,C30H59N1O4,C31H61N1O4,112140,0,0,NA,NA,NA,0,0
22652,40293,48594,1019,1403,0.011586309860037716,Biotransform,C1H2,0,0,C34H42O3,C35H44O3,112148,0,0,NA,NA,NA,0,0
3047,3099,48610,305,308,0.24774762621666405,Biotransform,C1H2,0,0,C35H50O2,C36H52O2,112181,0,0,NA,0.7067523271479548,NA,0.7067523271479548,1
89483,69601,48637,5553,3311,-0.6906406464439563,Biotransform,C1H2,0,0,C25H50N1O7P1,C26H52N1O7P1,112244,0,0,NA,0.4320828465563585,NA,0.4320828465563585,1
69461,69047,48644,3300,3267,-0.28099777544983867,Biotransform,C1H2,0,0,C25H52N1O7P1,C26H54N1O7P1,112263,0,0,NA,0.3524691697249213,NA,0.3524691697249213,1
69461,88163,48645,3300,5474,0.5348782104497073,Biotransform,C1H2,0,0,C25H52N1O7P1,C26H54N1O7P1,112269,0,0,NA,0.352709031134325,NA,0.352709031134325,1
89226,69047,48646,5535,3267,-0.9210881771108262,Biotransform,C1H2,0,0,C25H52N1O7P1,C26H54N1O7P1,112275,0,0,NA,0.35106805568691174,NA,0.35106805568691174,1
89226,88163,48647,5535,5474,-0.10521166897703961,Biotransform,C1H2,0,0,C25H52N1O7P1,C26H54N1O7P1,112281,0,0,NA,0.35164917910642174,NA,0.35164917910642174,1
86666,71294,48676,5377,3555,0.8781280820120598,Biotransform,C1H2,0,0,C26H46N2O6S1,C27H48N2O6S1,112355,0,0,NA,NA,NA,0,0
3099,2889,48688,308,283,0.06775108670301161,Biotransform,C1H2,0,0,C36H52O2,C37H54O2,112389,0,0,NA,0.7071039908074715,NA,0.7071039908074715,1
71312,71777,48716,3558,3614,-0.046996880001340446,Biotransform,C1H2,0,0,C25H46N1O8P1,C26H48N1O8P1,112455,0,0,NA,NA,NA,0,0
79518,95220,48719,4497,6362,-0.16107553274347633,Biotransform,C1H2,0,0,C23H44N4O7S1,C24H46N4O7S1,112470,0,0,NA,NA,NA,0,0
69601,87896,48729,3311,5454,0.18106573704979378,Biotransform,C1H2,0,0,C26H52N1O7P1,C27H54N1O7P1,112494,0,0,NA,0.33431412898231594,NA,0.33431412898231594,1
69047,69894,48736,3267,3337,-0.04664118013268522,Biotransform,C1H2,0,0,C26H54N1O7P1,C27H56N1O7P1,112521,0,0,NA,0.37723313849278656,NA,0.37723313849278656,1
69047,88277,48737,3267,5481,0.4074141707308655,Biotransform,C1H2,0,0,C26H54N1O7P1,C27H56N1O7P1,112527,0,0,NA,0.37649859698104887,NA,0.37649859698104887,1
88163,69894,48738,5474,3337,-0.8412383679269428,Biotransform,C1H2,0,0,C26H54N1O7P1,C27H56N1O7P1,112533,0,0,NA,0.37689878927972204,NA,0.37689878927972204,1
88163,88277,48739,5474,5481,-0.38718265627230397,Biotransform,C1H2,0,0,C26H54N1O7P1,C27H56N1O7P1,112539,0,0,NA,0.3769019601380511,NA,0.3769019601380511,1
88524,69620,48763,5498,3313,-2.978047962514669,Biotransform,C1H2,0,0,C27H46N1O7P1,C28H48N1O7P1,112568,0,0,NA,NA,NA,0,0
88524,89289,48764,5498,5539,-2.076538826651701,Biotransform,C1H2,0,0,C27H46N1O7P1,C28H48N1O7P1,112572,0,0,NA,0.6354963622108237,NA,0.6354963622108237,1
1005,1018,48767,119,121,-0.3835754607312328,Biotransform,C1H2,0,0,C34H56O4,C35H58O4,112584,0,0,NA,NA,NA,0,0
54172,48430,48772,1953,1684,0.06588565623257597,Biotransform,C1H2,0,0,C29H57N1O7,C30H59N1O7,112590,0,0,NA,NA,NA,0,0
71777,71346,48782,3614,3561,-0.2686947019883389,Biotransform,C1H2,0,0,C26H48N1O8P1,C27H50N1O8P1,112614,0,0,NA,NA,NA,0,0
87896,68756,48793,5454,3239,0.17644639397308573,Biotransform,C1H2,0,0,C27H54N1O7P1,C28H56N1O7P1,112633,0,0,NA,0.4221684087098307,NA,0.4221684087098307,1
87896,89368,48794,5454,5544,0.5095494065923905,Biotransform,C1H2,0,0,C27H54N1O7P1,C28H56N1O7P1,112639,0,0,NA,0.4233421888715973,NA,0.4233421888715973,1
69894,69888,48801,3337,3336,0.39705832140844455,Biotransform,C1H2,0,0,C27H56N1O7P1,C28H58N1O7P1,112661,0,0,NA,0.37713528672804275,NA,0.37713528672804275,1
69894,88271,48802,3337,5480,0.5076867486371633,Biotransform,C1H2,0,0,C27H56N1O7P1,C28H58N1O7P1,112668,0,0,NA,0.37694349343940703,NA,0.37694349343940703,1
88277,69888,48803,5481,3336,-0.04545561154634925,Biotransform,C1H2,0,0,C27H56N1O7P1,C28H58N1O7P1,112675,0,0,NA,0.3733593388424032,NA,0.3733593388424032,1
88277,88271,48804,5481,5480,0.0651728646370093,Biotransform,C1H2,0,0,C27H56N1O7P1,C28H58N1O7P1,112682,0,0,NA,0.37695486920263493,NA,0.37695486920263493,1
71346,64453,48850,3561,2791,-0.5879900612512734,Biotransform,C1H2,0,0,C27H50N1O8P1,C28H52N1O8P1,112783,0,0,NA,NA,NA,0,0
71346,80566,48851,3561,4689,-0.26198598511183774,Biotransform,C1H2,0,0,C27H50N1O8P1,C28H52N1O8P1,112787,0,0,NA,NA,NA,0,0
69888,89809,48868,3336,5576,-0.9091876955694669,Biotransform,C1H2,0,0,C28H58N1O7P1,C29H60N1O7P1,112837,0,0,NA,NA,NA,0,0
88271,89809,48869,5480,5576,-1.0170739694474737,Biotransform,C1H2,0,0,C28H58N1O7P1,C29H60N1O7P1,112843,0,0,NA,NA,NA,0,0
9444,4767,48881,579,454,0.49162601664083266,Biotransform,C1H2,0,0,C34H53N1O5,C35H55N1O5,112874,0,0,NA,NA,NA,0,0
3041,54733,48885,304,1983,1.5618286492845768,Biotransform,C1H2,0,0,C39H56O2,C40H58O2,112878,0,0,NA,NA,NA,0,0
132629,124740,48891,9612,9115,-0.256617058260758,Biotransform,C1H2,0,0,C15H23N5O14P2,C16H25N5O14P2,112893,0,0,NA,NA,NA,0,0
92987,92608,48893,5971,5891,-0.46930389699895875,Biotransform,C1H2,0,0,C26H45N3O10,C27H47N3O10,112907,0,0,NA,NA,NA,0,0
21836,21143,48904,998,970,0.2749875780488446,Biotransform,C1H2,0,0,C27H49N2O8P1,C28H51N2O8P1,112933,0,0,NA,NA,NA,0,0
3360,3128,48905,344,314,1.0183006161500765,Biotransform,C1H2,0,0,C34H56O6,C35H58O6,112937,0,0,NA,NA,NA,0,0
3215,2851,48915,325,276,0.3804549011038764,Biotransform,C1H2,0,0,C31H63N1O5S1,C32H65N1O5S1,112962,0,0,NA,NA,NA,0,0
84980,93197,48916,5266,6003,0.2740642022978637,Biotransform,C1H2,0,0,C34H34N4O4,C35H36N4O4,112963,0,0,NA,NA,NA,0,0
89809,89515,48927,5576,5555,0.9059580639149413,Biotransform,C1H2,0,0,C29H60N1O7P1,C30H62N1O7P1,112997,0,0,NA,NA,NA,0,0
4767,90813,48939,454,5644,-1.7158457215380638,Biotransform,C1H2,0,0,C35H55N1O5,C36H57N1O5,113026,0,0,NA,NA,NA,0,0
2730,2799,48946,262,269,-0.25121831209716916,Biotransform,C1H2,0,0,C34H53N1O6,C35H55N1O6,113040,0,0,NA,NA,NA,0,0
124740,123449,48951,9115,8953,-0.25219429515248165,Biotransform,C1H2,0,0,C16H25N5O14P2,C17H27N5O14P2,113050,0,0,NA,0.7069557043217309,NA,0.7069557043217309,1
21143,21155,48957,970,972,-0.0426001818779772,Biotransform,C1H2,0,0,C28H51N2O8P1,C29H53N2O8P1,113070,0,0,NA,NA,NA,0,0
85553,38773,48960,5300,1369,0.5793186180358543,Biotransform,C1H2,0,0,C37H66O4,C38H68O4,113078,0,0,NA,NA,NA,0,0
72576,38773,48961,3713,1369,0.47566738825010185,Biotransform,C1H2,0,0,C37H66O4,C38H68O4,113080,0,0,NA,NA,NA,0,0
22902,38773,48962,1033,1369,-0.45719368040119984,Biotransform,C1H2,0,0,C37H66O4,C38H68O4,113082,0,0,NA,NA,NA,0,0
2851,2861,48969,276,278,0.16444484773272758,Biotransform,C1H2,0,0,C32H65N1O5S1,C33H67N1O5S1,113102,0,0,NA,0.5494795264356818,NA,0.5494795264356818,1
78547,68724,48984,4351,3235,-1.4814797748529152,Biotransform,C1H2,0,0,C28H54N1O9P1,C29H56N1O9P1,113130,0,0,NA,NA,NA,0,0
89515,87995,48986,5555,5462,-0.45339579787944967,Biotransform,C1H2,0,0,C30H62N1O7P1,C31H64N1O7P1,113133,0,0,NA,NA,NA,0,0
32358,43052,49002,1230,1498,0.059957388189060115,Biotransform,C1H2,0,0,C30H52N1O8P1,C31H54N1O8P1,113162,0,0,NA,NA,NA,0,0
3357,2872,49016,343,280,-0.44587373237360134,Biotransform,C1H2,0,0,C32H63N1O6S1,C33H65N1O6S1,113185,0,0,NA,NA,NA,0,0
99477,98573,49024,7165,6928,-0.3437136445533459,Biotransform,C1H2,0,0,C28H49N1O12,C29H51N1O12,113192,0,0,NA,NA,NA,0,0
87995,87762,49035,5462,5442,0.5612505555802587,Biotransform,C1H2,0,0,C31H64N1O7P1,C32H66N1O7P1,113216,0,0,NA,NA,NA,0,0
72518,19973,49052,3707,908,0.0586698698830821,Biotransform,C1H2,0,0,C39H66O4,C40H68O4,113246,0,0,NA,NA,NA,0,0
17857,19973,49053,852,908,-0.1405098979127452,Biotransform,C1H2,0,0,C39H66O4,C40H68O4,113247,0,0,NA,NA,NA,0,0
43052,23676,49055,1498,1065,-0.2397621687570545,Biotransform,C1H2,0,0,C31H54N1O8P1,C32H56N1O8P1,113249,0,0,NA,NA,NA,0,0
2872,3206,49067,280,323,-0.04059151275387006,Biotransform,C1H2,0,0,C33H65N1O6S1,C34H67N1O6S1,113264,0,0,NA,NA,NA,0,0
98573,97450,49071,6928,6720,-0.040467792597623585,Biotransform,C1H2,0,0,C29H51N1O12,C30H53N1O12,113270,0,0,NA,NA,NA,0,0
67187,66148,49076,3116,2974,-0.1389406434954014,Biotransform,C1H2,0,0,C31H59N1O10,C32H61N1O10,113279,0,0,NA,NA,NA,0,0
80487,89955,49099,4672,5587,-0.43162150571227126,Biotransform,C1H2,0,0,C29H56N1O10P1,C30H58N1O10P1,113313,0,0,NA,NA,NA,0,0
80487,80177,49100,4672,4619,0.9383292126071909,Biotransform,C1H2,0,0,C29H56N1O10P1,C30H58N1O10P1,113315,0,0,NA,NA,NA,0,0
175964,162720,49111,10915,10474,-1.0142083075707122,Biotransform,C1H2,0,0,C20H32N6O12S2,C21H34N6O12S2,113334,0,0,NA,NA,NA,0,0
19973,72464,49113,908,3700,-0.040004620031023154,Biotransform,C1H2,0,0,C40H68O4,C41H70O4,113338,0,0,NA,NA,NA,0,0
19973,16858,49114,908,819,0.25208138460603774,Biotransform,C1H2,0,0,C40H68O4,C41H70O4,113339,0,0,NA,NA,NA,0,0
80615,79783,49135,4701,4545,-0.13587610342177175,Biotransform,C1H2,0,0,C31H58N1O9P1,C32H60N1O9P1,113369,0,0,NA,NA,NA,0,0
78428,77850,49138,4338,4261,0.3456422385086363,Biotransform,C1H2,0,0,C34H57N3O5S1,C35H59N3O5S1,113375,0,0,NA,NA,NA,0,0
57531,57100,49140,2154,2124,-0.23210634157432758,Biotransform,C1H2,0,0,C40H77N1O3,C41H79N1O3,113377,0,0,NA,0.41984264710063385,NA,0.41984264710063385,1
88364,94798,49141,5487,6279,0.15282075310609017,Biotransform,C1H2,0,0,C29H49O12P1,C30H51O12P1,113379,0,0,NA,NA,NA,0,0
80637,79288,49153,4708,4459,-0.03944500968490667,Biotransform,C1H2,0,0,C31H60N1O9P1,C32H62N1O9P1,113406,0,0,NA,NA,NA,0,0
89955,80132,49170,5587,4611,1.0133985829065106,Biotransform,C1H2,0,0,C30H58N1O10P1,C31H60N1O10P1,113441,0,0,NA,NA,NA,0,0
80177,80132,49172,4619,4611,-0.3264282571981022,Biotransform,C1H2,0,0,C30H58N1O10P1,C31H60N1O10P1,113449,0,0,NA,NA,NA,0,0
80155,80117,49203,4616,4609,-0.13294203914439023,Biotransform,C1H2,0,0,C31H56N1O10P1,C32H58N1O10P1,113496,0,0,NA,NA,NA,0,0
57100,55972,49207,2124,2059,0.43225210938462194,Biotransform,C1H2,0,0,C41H79N1O3,C42H81N1O3,113504,0,0,NA,0.4015085963228235,NA,0.4015085963228235,1
79288,68889,49212,4459,3253,-1.1657340616756857,Biotransform,C1H2,0,0,C32H62N1O9P1,C33H64N1O9P1,113513,0,0,NA,NA,NA,0,0
79288,78693,49213,4459,4368,-0.03859373261014974,Biotransform,C1H2,0,0,C32H62N1O9P1,C33H64N1O9P1,113515,0,0,NA,NA,NA,0,0
23356,23246,49223,1052,1045,-0.13212362475236153,Biotransform,C1H2,0,0,C34H56N1O8P1,C35H58N1O8P1,113533,0,0,NA,0.5885986575048747,NA,0.5885986575048747,1
167426,164009,49241,10580,10499,0.241432244544277,Biotransform,C1H2,0,0,C21H32N6O13S2,C22H34N6O13S2,113560,0,0,NA,NA,NA,0,0
80117,79143,49263,4609,4440,0.14656280975419325,Biotransform,C1H2,0,0,C32H58N1O10P1,C33H60N1O10P1,113615,0,0,NA,NA,NA,0,0
23234,43862,49298,1044,1527,-0.49456320125397324,Biotransform,C1H2,0,0,C34H56N1O9P1,C35H58N1O9P1,113679,0,0,NA,NA,NA,0,0
79143,87929,49316,4440,5457,-1.120894610415378,Biotransform,C1H2,0,0,C33H60N1O10P1,C34H62N1O10P1,113714,0,0,NA,NA,NA,0,0
78711,78143,49317,4371,4297,0.5047552373084779,Biotransform,C1H2,0,0,C34H64N1O9P1,C35H66N1O9P1,113718,0,0,NA,NA,NA,0,0
79069,87547,49327,4422,5426,-0.6673256522919988,Biotransform,C1H2,0,0,C33H62N1O10P1,C34H64N1O10P1,113740,0,0,NA,NA,NA,0,0
