ilp_nodes1,ilp_nodes2,edge_id,node1,node2,mass_dif,category,linktype,direction,rdbe,formula1,formula2,ilp_edge_id,score_category,score_rt_artifact,score_inten_isotope,score_MS2_abiotic_mz_appearance,cplex_score,ilp_solution
8615,37004,5433,1073,3385,-2.8367525414626082,Natural_abundance,[13]C1C-1,1,0,[13]C1C27H56N1O9P1,[13]C2C26H56N1O9P1,9265,1,0,-0.010560014148273388,NA,0.9894399858517267,1
4134,11226,5434,587,1267,0.24832737727216017,Natural_abundance,[13]C1C-1,1,0,C27H54N1O10P1,[13]C1C26H54N1O10P1,9266,1,0,-0.0038146120772710123,NA,0.996185387922729,1
4140,17978,5435,588,1798,0.41945700658077806,Natural_abundance,[13]C1C-1,1,0,C27H54N1O10P1,[13]C1C26H54N1O10P1,9271,1,0,-0.0031553278793866484,NA,0.9968446721206133,1
11226,38465,5438,1267,3608,-2.3146491645851,Natural_abundance,[13]C1C-1,1,0,[13]C1C26H54N1O10P1,[13]C2C25H54N1O10P1,9278,1,0,-0.00496173250629908,NA,0.995038267493701,1
20616,38550,5439,2041,3621,0.41801472350698315,Natural_abundance,[13]C1C-1,1,0,C27H56N1O10P1,[13]C1C26H56N1O10P1,9282,1,0,-0.02686362811251966,NA,0.9731363718874804,1
8028,26241,5441,987,2458,0.07529797319202142,Natural_abundance,[13]C1C-1,1,0,C16H32K1O19P1,[13]C1C15H32K1O19P1,9289,1,0,-0.1634706907806464,NA,0.8365293092193535,1
4905,13580,5444,673,1502,0.07501797109689577,Natural_abundance,[13]C1C-1,1,0,C30H48N6O3S1Si1,[13]C1C29H48N6O3S1Si1,9334,1,0,-0.017405852470001915,NA,0.9825941475299981,1
2399,11149,5446,355,1265,0.4051318182799215,Natural_abundance,[13]C1C-1,1,0,C15H23K1N2O17P2,[13]C1C14H23K1N2O17P2,9339,1,0,-0.06496300115252075,NA,0.9350369988474793,1
3442,14974,5447,499,1588,0.4044190551324134,Natural_abundance,[13]C1C-1,1,0,C16H25N5O16P2,[13]C1C15H25N5O16P2,9358,1,0,-0.013698169081680093,NA,0.9863018309183199,1
839,3835,5448,144,566,0.4030861219539425,Natural_abundance,[13]C1C-1,1,0,C17H27N3O17P2,[13]C1C16H27N3O17P2,9362,1,0,-0.049768745884299685,NA,0.9502312541157003,1
10095,30683,5449,1191,2823,0.07415883098445183,Natural_abundance,[13]C1C-1,1,0,C20H46N7O12P1,[13]C1C19H46N7O12P1,9401,1,0,-0.011126126676202806,NA,0.9888738733237972,1
481,2044,5451,92,305,0.3997525987106806,Natural_abundance,[13]C1C-1,1,0,C20H32N6O12S2,[13]C1C19H32N6O12S2,9436,1,0,-0.006271576675411994,NA,0.993728423324588,1
2044,11655,5452,305,1322,-1.0663198134947656,Natural_abundance,[13]C1C-1,1,0,[13]C1C19H32N6O12S2,[13]C2C18H32N6O12S2,9444,1,0,-0.021689551892970983,NA,0.978310448107029,1
5382,17574,5453,715,1760,1.6989472454192942,Natural_abundance,[13]C1C-1,1,0,[34]S1C20H32N6O12S1,[13]C1[34]S1C19H32N6O12S1,9462,1,0,-0.13642176451958077,NA,0.8635782354804192,1
38216,46373,5454,3569,4775,0.07110300189121652,Natural_abundance,[13]C1C-1,1,0,C33H64N1O8P1,[13]C1C32H64N1O8P1,9478,1,0,-0.0473973163857777,NA,0.9526026836142223,1
10616,29219,5455,1240,2696,0.07102496226215316,Natural_abundance,[13]C1C-1,1,0,C20H31N6Na1O12S2,[13]C1C19H31N6Na1O12S2,9481,1,0,-0.04676547933314132,NA,0.9532345206668587,1
3087,13451,5456,458,1490,0.06982625571735365,Natural_abundance,[13]C1C-1,1,0,C17H26K1N3O17P2,[13]C1C16H26K1N3O17P2,9499,1,0,-1.2345020701337625e-5,NA,0.9999876549792986,1
5808,20194,5457,756,2016,0.06928249786896046,Natural_abundance,[13]C1C-1,1,0,C20H31K1N6O12S2,[13]C1C19H31K1N6O12S2,9518,1,0,-8.6858292024202e-5,NA,0.99991314170797585,1
1795,6229,5460,273,804,0.06792615798703258,Natural_abundance,[13]C1C-1,1,0,C21H27N7O14P2,[13]C1C20H27N7O14P2,9568,1,0,-0.0031591593605558334,NA,0.9968408406394441,1
7628,13769,5463,934,1524,0.3560130769625525,Natural_abundance,[13]C1C-1,1,0,C37H70N1O8P1,[13]C1C36H70N1O8P1,9584,1,0,-0.013693519201673025,NA,0.986306480798327,1
7631,13765,5464,935,1523,0.21076719940421426,Natural_abundance,[13]C1C-1,1,0,C37H70N1O8P1,[13]C1C36H70N1O8P1,9586,1,0,-0.02875075663997586,NA,0.9712492433600242,1
11251,29717,5465,1271,2749,0.20805867100641234,Natural_abundance,[13]C1C-1,1,0,C24H56N16O8,[13]C1C23H56N16O8,9588,1,0,-2.0163921390183503e-4,NA,0.9997983607860982,1
16603,34614,5466,1690,3141,-0.363054905101834,Natural_abundance,[13]C1C-1,1,0,C21H26K1N7O14P2,[13]C1C20H26K1N7O14P2,9590,1,0,-0.06345962207198345,NA,0.9365403779280166,1
18441,38808,5468,1851,3663,-1.7646358552052215,Natural_abundance,[13]C1C-1,1,0,C22H35K1N6O14S2,[13]C1C21H35K1N6O14S2,9616,1,0,-0.055585156773244014,NA,0.944414843226756,1
6131,10530,5469,792,1232,0.06295804668626957,Natural_abundance,[13]C1C-1,1,0,C39H74N1O8P1,[13]C1C38H74N1O8P1,9634,1,0,-0.0969907829990601,NA,0.90300921700094,1
6134,10535,5470,793,1233,0.06295803789961414,Natural_abundance,[13]C1C-1,1,0,C39H74N1O8P1,[13]C1C38H74N1O8P1,9636,1,0,-0.016324883056220832,NA,0.9836751169437792,1
37940,46250,5471,3531,4748,0.6043520793165157,Natural_abundance,[13]C1C-1,1,0,C38H74N1O10P1,[13]C1C37H74N1O10P1,9638,1,0,-0.013954694042074601,NA,0.9860453059579254,1
