ilp_nodes1,ilp_nodes2,edge_id,node1,node2,mass_dif,category,linktype,direction,rdbe,formula1,formula2,ilp_edge_id,score_category,score_rt_artifact,score_inten_isotope,score_MS2_abiotic_mz_appearance,cplex_score,ilp_solution
1630,44093,183,237,3248,-0.1162036280375873,Biotransform,H-1N-1O1,0,0,C5H11N1O3,C5H10O4,298,0,0,NA,NA,0,0
1630,1211,185,237,177,0.6297429307924812,Biotransform,H-1N-1O1,0,0,C5H11N1O3,C5H10O4,306,0,0,NA,NA,0,0
2340,723,215,317,123,-0.1145117204827809,Biotransform,H-1N-1O1,0,0,C5H5N5,C5H4N4O1,337,0,0,NA,NA,0,0
2345,723,218,318,123,-0.1145117204827809,Biotransform,H-1N-1O1,0,0,C5H5N5,C5H4N4O1,350,0,0,NA,NA,0,0
2349,723,221,319,123,-0.1145117204827809,Biotransform,H-1N-1O1,0,0,C5H5N5,C5H4N4O1,363,0,0,NA,NA,0,0
17248,529,222,1557,97,-0.11450002142588456,Biotransform,H-1N-1O1,0,0,C8H9N1O1,C8H8O2,368,0,0,NA,NA,0,0
20750,4434,236,1703,584,-0.11044899651685917,Biotransform,H-1N-1O1,0,0,C6H8N2O2,C6H7N1O3,379,0,0,NA,NA,0,0
27002,18273,238,2156,1604,-0.10740679658896526,Biotransform,H-1N-1O1,0,0,C5H8N2O3,C5H7N1O4,387,0,0,NA,NA,0,0
18273,3180,247,1604,429,-0.10668301017897998,Biotransform,H-1N-1O1,0,0,C5H7N1O4,C5H6O5,391,0,0,NA,NA,0,0
18273,59720,248,1604,5558,0.5781478316447874,Biotransform,H-1N-1O1,0,0,C5H7N1O4,C5H6O5,395,0,0,NA,NA,0,0
54321,29,261,4664,8,-0.1059346119081275,Biotransform,H-1N-1O1,0,0,C5H10N2O3,C5H9N1O4,417,0,0,NA,NA,0,0
54321,35,262,4664,9,0.5740920356757966,Biotransform,H-1N-1O1,0,0,C5H10N2O3,C5H9N1O4,421,0,0,NA,NA,0,0
54321,13446,263,4664,1290,0.5740920356757966,Biotransform,H-1N-1O1,0,0,C5H10N2O3,C5H9N1O4,425,0,0,NA,NA,0,0
54321,13458,264,4664,1293,0.5740920356757966,Biotransform,H-1N-1O1,0,0,C5H10N2O3,C5H9N1O4,429,0,0,NA,NA,0,0
49,29,265,13,8,-0.7859616498901582,Biotransform,H-1N-1O1,0,0,C5H10N2O3,C5H9N1O4,433,0,0,NA,NA,0,0
