ilp_nodes1,ilp_nodes2,edge_id,node1,node2,mass_dif,category,linktype,direction,rdbe,formula1,formula2,ilp_edge_id,score_category,score_rt_artifact,score_inten_isotope,score_MS2_abiotic_mz_appearance,cplex_score,ilp_solution
104230,162249,23948,2768,5529,-0.4616109467845716,Adduct,H-1Na1,1,0,C2H9K1O10P2,C2H8K1Na1O10P2,87502,0.5,-0.49714999999999954,NA,NA,0.0028500000000004633,1
59897,146534,23949,1905,4416,0.17140553046015902,Adduct,H-1Na1,1,0,C10H7N8Na1O2,C10H6N8Na2O2,87526,0.5,0,NA,NA,0.5,1
6763,3594,23950,460,265,0.17137988104830568,Adduct,H-1Na1,1,0,C10H18N2O8,C10H17N2Na1O8,87549,0.5,0,NA,NA,0.5,1
18939,155455,23954,949,5041,0.4831868205198121,Adduct,H-1Na1,1,0,C11H15N5O3S1,C11H14N5Na1O3S1,87613,0.5,0,NA,NA,0.5,1
480,93345,23955,59,2533,0.16810378449392327,Adduct,H-1Na1,1,0,C18H36O3,C18H35Na1O3,87618,0.5,0,NA,NA,0.5,1
127097,138273,23956,3314,3974,-0.14186442877862526,Adduct,H-1Na1,1,0,C8H15N1O11,C8H14N1Na1O11,87622,0.5,0,NA,NA,0.5,1
28492,55340,23957,1257,1812,-0.1414012858568017,Adduct,H-1Na1,1,0,C11H18N4O6,C11H17N4Na1O6,87636,0.5,0,NA,NA,0.5,1
97536,160038,23958,2655,5357,-0.1409732395888377,Adduct,H-1Na1,1,0,C11H17N3O7,C11H16N3Na1O7,87660,0.5,0,NA,NA,0.5,1
13620,112963,23959,748,2934,0.16613220238039805,Adduct,H-1Na1,1,0,C11H16N2O8,C11H15N2Na1O8,87672,0.5,0,NA,NA,0.5,1
46518,156122,23963,1668,5125,0.7747029050622152,Adduct,H-1Na1,1,0,C11H18N2O8,C11H17N2Na1O8,87709,0.5,0,NA,NA,0.5,1
3028,95738,23965,220,2613,0.16463041132892703,Adduct,H-1Na1,1,0,C9H13N3O9,C9H12N3Na1O9,87720,0.5,0,NA,NA,0.5,1
419,20638,23966,52,1046,-0.1392694324210821,Adduct,H-1Na1,1,0,C10H17N3O6S1,C10H16N3Na1O6S1,87730,0.5,0,NA,NA,0.5,1
147414,160055,23968,4475,5358,-0.44183786055413216,Adduct,H-1Na1,1,0,[13]C1C8H13N3O9,[13]C1C8H12N3Na1O9,87744,0.5,0,NA,NA,0.5,1
160290,136685,23970,5377,3874,-0.1371906385778187,Adduct,H-1Na1,1,0,C9H18K1N2Na1O6,C9H17K1N2Na2O6,87772,0.5,0,NA,NA,0.5,1
3406,158568,23971,246,5224,0.1611741393668151,Adduct,H-1Na1,1,0,C11H22O10,C11H21Na1O10,87797,0.5,0,NA,NA,0.5,1
146534,162317,23972,4416,5536,-0.7272551032225815,Adduct,H-1Na1,1,0,C10H6N8Na2O2,C10H5N8Na3O2,87809,0.5,0,NA,NA,0.5,1
46275,140900,23974,1659,4096,-0.13399201699876423,Adduct,H-1Na1,1,0,C9H17K1N2O6S1,C9H16K1N2Na1O6S1,87835,0.5,0,NA,NA,0.5,1
145898,145042,23976,4366,4336,-0.42615180486638665,Adduct,H-1Na1,1,0,C20H32O1S1,C20H31Na1O1S1,87885,0.5,0,NA,NA,0.5,1
16074,82769,23978,831,2310,0.15741454241514613,Adduct,H-1Na1,1,0,C11H22N4O7,C11H21N4Na1O7,87888,0.5,0,NA,NA,0.5,1
55407,144079,23979,1813,4260,0.1565255514008963,Adduct,H-1Na1,1,0,C10H21Na1O10,C10H20Na2O10,87901,0.5,0,NA,NA,0.5,1
69878,154185,23981,2155,4937,-0.420168624240713,Adduct,H-1Na1,1,0,C9H21N1Na1O8P1,C9H20N1Na2O8P1,87926,0.5,0,NA,NA,0.5,1
139369,155190,23982,4017,5018,0.15565472925856977,Adduct,H-1Na1,1,0,C13H14N2O4S2,C13H13N2Na1O4S2,87939,0.5,0,NA,NA,0.5,1
140512,149718,23984,4062,4623,-0.4189601692146476,Adduct,H-1Na1,1,0,C12H19N2Na1O5S1,C12H18N2Na2O5S1,87967,0.5,0,NA,NA,0.5,1
3673,131326,23985,269,3545,-0.1312770562430837,Adduct,H-1Na1,1,0,C12H17N5O6,C12H16N5Na1O6,87983,0.5,0,NA,NA,0.5,1
148472,158257,23987,4541,5190,-0.13054862388486407,Adduct,H-1Na1,1,0,C10H16N3Na1O6S1,C10H15N3Na2O6S1,88011,0.5,0,NA,NA,0.5,1
18154,120252,23990,913,3104,0.1534340411538548,Adduct,H-1Na1,1,0,C10H13N5O8,C10H12N5Na1O8,88034,0.5,0,NA,NA,0.5,1
128367,161331,23991,3338,5449,-0.12943731068818254,Adduct,H-1Na1,1,0,[13]C1C9H13N5O8,[13]C1C9H12N5Na1O8,88051,0.5,0,NA,NA,0.5,1
19979,138471,23992,995,3992,-0.4098172789132892,Adduct,H-1Na1,1,0,C3H5K3O9S1,C3H4K3Na1O9S1,88081,0.5,0,NA,NA,0.5,1
59961,142378,23995,1908,4194,-0.12799544424764797,Adduct,H-1Na1,1,0,C11H13N4Na1O7,C11H12N4Na2O7,88161,0.5,0,NA,NA,0.5,1
