label,metaGroupId,groupId,goodPeakCount,medMz,medRt,maxQuality,isotopeLabel,compound,compoundId,formula,expectedRtDiff,ppmDiff,parent,pseudo_sample
,,9517,,178.910873,14.015,0.788067,,,,,,,,12206.895572916661
,,9630,,178.934021,14.131,0.772238,,,,,,,,69682.7708333333
,,8971,,178.94194,13.712,0.818528,,,,,,,,26469.03756510418
,,10122,,178.961594,14.529,0.817491,,,,,,,,13127.358398437511
,,6225,,178.961716,9.393,0.681864,,,,,,,,9881.049348958331
,,9996,,178.962967,14.227,0.772158,,,,,,,,86628.16927083336
,,10013,,178.972717,14.242,0.772429,,,,,,,,514055.8937500004
,,7251,,178.98024,11.927,0.772237,,,,,,,,166266.72499999986
,,9940,,178.98053,14.197,0.770185,,,,,,,,39796.58020833332
,,10005,,178.98793,14.236,0.779206,,,,,,,,14747.943749999995
,,5852,,179.007492,8.056,0.826022,,,,,,,,9342.652962239581
,,8272,,179.016846,13.466,0.83347,,,,,,,,40152.81536458333
,,5856,,179.018692,8.059,0.778557,,,,,,,,152078.4791666667
,,2415,,179.03511,2.888,0.841437,,,,,,,,85693.7864583333
,,5737,,179.055984,7.779,0.772438,,,,,,,,63790.29505208334
,,4513,,179.05603,5.694,0.772152,,,,,,,,97928.8979166666
,,7227,,179.056076,11.924,0.772355,,,,,,,,42086467.66666665
,,9265,,179.056076,13.915,0.818434,,,,,,,,2370176.1500000022
,,6410,,179.067261,10.299,0.777643,,,,,,,,24372.276432291645
,,2037,,179.07135,2.714,0.771925,,,,,,,,39694.50638020836
,,7258,,179.078354,11.93,0.824637,,,,,,,,11343.453059895839
,,7167,,179.080673,11.889,0.824665,,,,,,,,17779.082454427098
,,4459,,179.082565,5.244,0.771876,,,,,,,,30279.14954427082
,,1991,,179.107742,2.704,0.771144,,,,,,,,98743.05989583342
,,3521,,179.107742,4.186,0.838575,,,,,,,,147389.04322916674
,,955,,179.114197,2.346,0.766567,,,,,,,,17657.03043619791
,,7276,,179.131592,11.94,0.787053,,,,,,,,164419.6007812501
,,7153,,179.310928,11.869,0.771908,,,,,,,,29527.326236979185
,,7241,,179.368332,11.924,0.82316,,,,,,,,13299.184537760411
,,7314,,179.983078,12.044,0.774237,,,,,,,,9223.552636718749
,,10294,,179.987076,17.809,0.727606,,,,,,,,8266.397281901047
,,6498,,179.989685,10.736,0.799872,,,,,,,,4178.701253255206
,,3134,,180.030197,3.37,0.771231,,,,,,,,30959.578385416648
,,4505,,180.059433,5.659,0.781467,,,,,,,,5274.5109375
,,7260,,180.059448,11.933,0.772331,,,,,,,,2861043.5000000023
,,9283,,180.059464,13.921,0.806306,,,,,,,,144703.21041666676
,,6504,,180.066589,10.749,0.772458,,,,,,,,1405796.1583333332
,,2318,,180.103012,2.826,0.804504,,,,,,,,23918.53196614582
,,7250,,180.136368,11.927,0.827389,,,,,,,,9427.630273437499
,,6500,,180.143387,10.739,0.803211,,,,,,,,4171.1407714843735
,,3195,,180.842087,3.657,0.763674,,,,,,,,18252.828548177094
,,9645,,180.932053,14.14,0.774723,,,,,,,,20629.448046874986
,,8567,,180.952042,13.626,0.771098,,,,,,,,18182.045638020838
,,10034,,180.952042,14.255,0.776213,,,,,,,,41691.53020833329
,,13,,180.980591,1.602,0.753035,,,,,,,,14962.208789062512
,,75,,180.980606,1.889,0.766468,,,,,,,,14962.208789062512
,,6192,,181.000366,9.261,0.785317,,,,,,,,10076.907226562504
,,126,,181.008347,1.966,0.793609,,,,,,,,6464.563899739586
,,9792,,181.00946,14.175,0.772423,,,,,,,,5340611.333333336
,,8428,,181.012573,13.489,0.81343,,,,,,,,73244.73515624998
,,6766,,181.028809,11.177,0.781367,,,,,,,,178223.43020833321
,,6109,,181.044754,8.958,0.789185,,,,,,,,11954.522949218754
,,2696,,181.050659,3.059,0.822944,,,,,,,,44948.320572916666
,,7262,,181.060318,11.933,0.772317,,,,,,,,553774.489583333
,,9248,,181.061142,13.905,0.794104,,,,,,,,42821.46523437498
,,4324,,181.061844,4.484,0.772839,,,,,,,,290713.0312500003
,,4005,,181.061874,4.214,0.676365,,,,,,,,290713.0312500003
,,7197,,181.062576,11.911,0.772318,,,,,,,,65206.557291666635
,,6501,,181.069962,10.743,0.772289,,,,,,,,130494.52968749995
,,7117,,181.071472,11.748,0.819154,,,,,,,,104299.86770833327
,,5926,,181.071732,8.459,0.77677,,,,,,,,11911.115071614595
,,9701,,181.087036,14.162,0.762103,,,,,,,,27514.42057291668
,,1917,,181.123398,2.682,0.79812,,,,,,,,31470.583138020833
,,6572,,181.966003,10.996,0.823319,,,,,,,,21856.459570312527
,,5807,,181.981949,8.03,0.823029,,,,,,,,3503.1016927083315
,,3110,,181.995102,3.218,0.778033,,,,,,,,31874.227343750026
,,1835,,181.995117,2.657,0.794357,,,,,,,,32338.439453125
,,2597,,181.995117,3.007,0.779895,,,,,,,,32338.439453125
,,5872,,182.006348,8.131,0.822037,,,,,,,,19758.615690104172
,,8191,,182.009521,13.409,0.809796,,,,,,,,122894.34895833328
,,9799,,182.012772,14.175,0.772149,,,,,,,,208755.53854166676
,,7500,,182.012833,12.553,0.7713,,,,,,,,38668.513281249994
,,5800,,182.031937,7.997,0.832507,,,,,,,,9456.241178385417
,,6561,,182.031967,10.987,0.772484,,,,,,,,1029938.6458333327
,,5468,,182.045853,7.291,0.759071,,,,,,,,21126.64895833333
,,5181,,182.053848,7.1,0.802551,,,,,,,,44873.8347005208
,,6876,,182.056992,11.253,0.838976,,,,,,,,432047.05833333294
,,10054,,182.058655,14.271,0.771097,,,,,,,,174017.2932291668
,,4299,,182.065109,4.471,0.831332,,,,,,,,24904.469661458323
,,6512,,182.07074,10.756,0.813012,,,,,,,,5949.8728515625
,,6493,,182.073257,10.726,0.813078,,,,,,,,3224.302880859376
,,7082,,182.971603,11.638,0.772397,,,,,,,,102416.38593749997
,,8151,,182.98674,13.367,0.839904,,,,,,,,480633.2854166671
,,9950,,182.98851,14.198,0.770888,,,,,,,,109829.7276041667
,,4599,,183.006454,6.178,0.79356,,,,,,,,7336.765999348957
,,481,,183.011108,2.097,0.811973,,,,,,,,50272.34960937499
,,9912,,183.013443,14.188,0.763246,,,,,,,,47284.95377604168
,,6268,,183.015854,9.651,0.772093,,,,,,,,33574.288802083334
,,6040,,183.015869,8.859,0.773343,,,,,,,,17952.384505208327
,,7172,,183.027344,11.895,0.772115,,,,,,,,32946.26458333332
,,7830,,183.027451,13.121,0.797026,,,,,,,,41983.37317708336
,,6563,,183.028885,10.987,0.794391,,,,,,,,14815.990494791675
,,1621,,183.033081,2.59,0.807959,,,,,,,,34516.43873697914
,,6567,,183.035278,10.993,0.773358,,,,,,,,52877.971354166715
,,6898,,183.060364,11.256,0.834987,,,,,,,,26880.085677083356
,,6526,,183.070847,10.838,0.824173,,,,,,,,5629.034033203128
,,3792,,183.102554,4.198,0.799512,,,,,,,,161652.65364583328
,,997,,183.102585,2.375,0.786106,,,,,,,,125584.8020833332
,,1996,,183.138962,2.704,0.771864,,,,,,,,95329.5526041666
,,8238,,183.970657,13.451,0.826421,,,,,,,,204524.51562499994
,,8158,,183.986771,13.373,0.832492,,,,,,,,45710.66692708331
,,8523,,184.001694,13.581,0.772351,,,,,,,,261624.9674479165
,,7479,,184.01857,12.48,0.772301,,,,,,,,287040.6874999999
,,6246,,184.018677,9.542,0.701679,,,,,,,,2864.559147135417
,,4582,,184.019547,6.081,0.771644,,,,,,,,14838.045507812512
,,6446,,184.022629,10.408,0.775426,,,,,,,,8207.862190755208
,,7605,,184.025085,12.863,0.799198,,,,,,,,32070.01861979166
,,7648,,184.027283,12.948,0.774862,,,,,,,,69422.37083333329
,,9568,,184.037949,14.06,0.83575,,,,,,,,26634.70052083335
,,7335,,184.059067,12.121,0.823883,,,,,,,,7082.033675130208
,,7007,,184.059082,11.452,0.799925,,,,,,,,4159.812955729169
,,6218,,184.072678,9.307,0.772313,,,,,,,,11913.826774088546
,,7303,,184.072678,12.001,0.771969,,,,,,,,21945.92076822919
,,4950,,184.097794,7.059,0.78854,,,,,,,,73891.40312500006
,,7896,,184.0979,13.222,0.779764,,,,,,,,32248.506770833348
,,9519,,184.985611,14.021,0.772443,,,,,,,,401331.4854166667
,,4610,,184.985779,6.203,0.771195,,,,,,,,25471.633789062485
,,6265,,185.002625,9.628,0.772128,,,,,,,,17099.113736979158
,,7481,,185.021927,12.48,0.777025,,,,,,,,16992.590950520836
,,6123,,185.043106,8.984,0.772135,,,,,,,,32247.66601562497
,,7004,,185.045486,11.442,0.7595,,,,,,,,28760.317447916652
,,9007,,185.056702,13.721,0.812349,,,,,,,,54004.557812500054
,,10251,,185.090714,16.787,0.77413,,,,,,,,23886.391210937512
,,7290,,185.09314,11.952,0.780228,,,,,,,,19254.62187500001
,,1529,,185.118271,2.577,0.796352,,,,,,,,150638.1098958333
,,9518,,185.989014,14.018,0.838144,,,,,,,,11681.536621093746
,,4756,,185.996506,6.737,0.817406,,,,,,,,10650.948144531247
,,3228,,186.004349,3.867,0.787404,,,,,,,,9271.391373697914
,,7458,,186.014359,12.464,0.796491,,,,,,,,10182.735742187506
,,8228,,186.038376,13.441,0.830221,,,,,,,,45427.77942708329
,,6010,,186.045532,8.81,0.772439,,,,,,,,452271.2875000005
,,7788,,186.088379,13.072,0.828823,,,,,,,,10958.858789062504
,,2738,,186.113525,3.071,0.823014,,,,,,,,52058.75442708335
,,4713,,186.957779,6.532,0.767902,,,,,,,,14758.741894531262
,,6005,,186.960022,8.8,0.754818,,,,,,,,5464.635270182292
,,8580,,186.964951,13.639,0.821757,,,,,,,,16626.37958984376
,,6874,,186.991409,11.25,0.8375,,,,,,,,21310.986197916685
,,6433,,186.997131,10.342,0.809911,,,,,,,,42435.00520833335
,,8812,,187.001343,13.696,0.826694,,,,,,,,20804.32291666666
,,6638,,187.00293,11.117,0.772255,,,,,,,,81478.22213541676
,,495,,187.007065,2.106,0.772191,,,,,,,,78900.9950520833
,,6382,,187.015869,10.193,0.811114,,,,,,,,5305.62342122396
,,9359,,187.02478,13.944,0.82769,,,,,,,,24027.51979166667
,,3857,,187.040054,4.201,0.810427,,,,,,,,128297.77031249992
,,6006,,187.041885,8.804,0.772442,,,,,,,,1958631.833333334
,,6837,,187.072342,11.237,0.840876,,,,,,,,7167523.433333332
,,7410,,187.072433,12.273,0.772661,,,,,,,,60439.04296875
,,8532,,187.10881,13.587,0.839442,,,,,,,,285875.61145833327
,,7602,,187.108826,12.856,0.771508,,,,,,,,37303.56093750002
,,6008,,187.123352,8.804,0.771883,,,,,,,,6160.196972656252
,,6846,,187.153809,11.24,0.839215,,,,,,,,27053.123177083347
,,7664,,187.965652,12.954,0.778131,,,,,,,,58484.0091145833
,,7908,,187.974197,13.239,0.835988,,,,,,,,38959.31992187499
,,4820,,187.978928,6.961,0.802003,,,,,,,,12507.14742838542
,,676,,188.002319,2.185,0.772112,,,,,,,,254189.78645833317
,,3282,,188.019943,4.148,0.787199,,,,,,,,174528.50781250012
,,5999,,188.045273,8.797,0.772438,,,,,,,,117337.55260416657
,,7909,,188.056458,13.242,0.840028,,,,,,,,10472418.466666676
,,9374,,188.056458,13.95,0.750373,,,,,,,,66368.6158854167
,,7443,,188.067703,12.444,0.780175,,,,,,,,4793.998177083331
,,6844,,188.069412,11.24,0.837609,,,,,,,,47108.11848958333
,,4015,,188.071732,4.214,0.794775,,,,,,,,65263.363671874984
,,2497,,188.075027,2.937,0.811417,,,,,,,,19463.383170572906
,,3700,,188.075027,4.195,0.839563,,,,,,,,314654.9145833332
,,6853,,188.075729,11.243,0.839844,,,,,,,,528082.727083333
,,8448,,188.104019,13.492,0.821092,,,,,,,,18928.74147135417
,,7907,,188.137985,13.239,0.83437,,,,,,,,34716.68203125002
,,419,,188.903793,2.078,0.816462,,,,,,,,16635.48535156249
,,668,,188.905151,2.179,0.796191,,,,,,,,12256.878645833322
,,9889,,188.939346,14.188,0.771999,,,,,,,,375344.92708333343
,,9499,,188.957077,14.005,0.829207,,,,,,,,11801.44033203126
,,426,,188.986328,2.084,0.772394,,,,,,,,5305690.36666667
,,7426,,188.997574,12.371,0.835373,,,,,,,,4953.565885416668
,,2358,,189.004028,2.843,0.819032,,,,,,,,17404.9154622396
,,3085,,189.004074,3.151,0.776965,,,,,,,,40216.8546006944
,,670,,189.005615,2.182,0.821487,,,,,,,,16015.86178385416
,,6528,,189.007401,10.848,0.800432,,,,,,,,9023.463834635415
,,6141,,189.040451,9.037,0.778619,,,,,,,,774394.4833333336
,,9228,,189.040482,13.902,0.774928,,,,,,,,62474.068359375015
,,1452,,189.040939,2.561,0.799751,,,,,,,,77859.21432291668
,,5475,,189.051697,7.304,0.80417400000000006,,,,,,,,15467.858463541681
,,9062,,189.051712,13.76,0.783483,,,,,,,,80316.21484374999
,,7903,,189.05365,13.235,0.839789,,,,,,,,32587.796484375005
,,3757,,189.05574,4.195,0.839602,,,,,,,,356806.5177083332
,,7910,,189.059814,13.242,0.834933,,,,,,,,800538.0833333335
,,7494,,189.062973,12.526,0.821667,,,,,,,,14569.328906250003
,,6234,,189.066971,9.439,0.797765,,,,,,,,6391.2100585937505
,,435,,189.068588,2.084,0.796433,,,,,,,,13316.328971354176
,,6842,,189.076721,11.24,0.786954,,,,,,,,61390.275520833304
,,2172,,189.092056,2.756,0.802933,,,,,,,,16917.886132812513
,,5992,,189.096176,8.787,0.786221,,,,,,,,9251.588183593749
,,6132,,189.096237,9.014,0.778617,,,,,,,,9251.588183593749
,,10230,,189.124512,16.639,0.771921,,,,,,,,20543.955273437517
,,1703,,189.12854,2.612,0.81812,,,,,,,,24615.450846354182
,,5422,,189.958176,7.195,0.831269,,,,,,,,15733.231673177095
,,453,,189.985764,2.09,0.799013,,,,,,,,35849.30488281251
,,440,,189.9897,2.087,0.772338,,,,,,,,318669.7197916669
,,7954,,190.003418,13.28,0.81547,,,,,,,,11090.454947916658
,,7595,,190.015625,12.846,0.781174,,,,,,,,103973.93020833326
,,9449,,190.035767,13.976,0.807248,,,,,,,,151933.78697916653
,,6143,,190.043823,9.037,0.799716,,,,,,,,54362.225520833344
,,5512,,190.050964,7.392,0.773034,,,,,,,,35168.13671874998
,,6284,,190.054321,9.76,0.737832,,,,,,,,3907.375569661457
,,5189,,190.054337,7.103,0.837731,,,,,,,,798926.929166666
,,9098,,190.054504,13.808,0.822315,,,,,,,,7663.861751302084
,,3751,,190.059097,4.195,0.837766,,,,,,,,35667.550130208365
,,7911,,190.060745,13.242,0.837437,,,,,,,,98615.69531249991
,,7917,,190.063049,13.245,0.834072,,,,,,,,21375.92236328125
,,6955,,190.072098,11.303,0.827521,,,,,,,,89203.58541666668
,,9804,,190.955032,14.175,0.769697,,,,,,,,55296.55598958336
,,9670,,190.972763,14.153,0.776219,,,,,,,,30416.75729166667
,,447,,190.982162,2.09,0.772311,,,,,,,,221047.36145833327
,,7369,,190.989746,12.184,0.783873,,,,,,,,33678.683203124994
,,399,,190.990616,2.074,0.781787,,,,,,,,49814.26588541667
,,4594,,191.008301,6.162,0.777603,,,,,,,,22613.70263671877
,,4479,,191.008743,5.421,0.734986,,,,,,,,16896.123339843765
,,4750,,191.039062,6.715,0.79428,,,,,,,,16792.46712239584
,,7444,,191.067429,12.454,0.801305,,,,,,,,12488.96748046875
,,1955,,191.071457,2.695,0.799568,,,,,,,,22664.91380208335
,,9513,,191.987183,14.012,0.819604,,,,,,,,8043.971386718751
,,6644,,191.994827,11.13,0.772327,,,,,,,,174258.26145833326
,,7577,,191.994919,12.82,0.820088,,,,,,,,21496.598697916685
,,8573,,192.018127,13.632,0.772156,,,,,,,,75137.13828125007
,,5550,,192.023148,7.46,0.723201,,,,,,,,23145.98632812502
,,7746,,192.036789,13.006,0.829037,,,,,,,,27236.281966145823
,,9617,,192.043167,14.111,0.776071,,,,,,,,56521.18802083331
,,8324,,192.051407,13.473,0.833624,,,,,,,,22354.347070312506
,,6288,,192.05275,9.77,0.789661,,,,,,,,10739.743782552072
,,2070,,192.066666,2.723,0.818013,,,,,,,,102944.99218750009
,,2736,,192.070023,3.071,0.840113,,,,,,,,63941.026432291656
,,3398,,192.082642,4.176,0.811906,,,,,,,,30042.996354166644
,,9120,,192.087814,13.834,0.752492,,,,,,,,16505.794531249998
,,1986,,192.111191,2.701,0.806161,,,,,,,,21080.818033854153
,,7883,,192.92659,13.173,0.827261,,,,,,,,7578.713004557294
,,8862,,192.957565,13.702,0.772361,,,,,,,,983831.7375000002
,,904,,192.981201,2.31,0.802176,,,,,,,,16376.07454427083
,,9103,,192.988281,13.814,0.798884,,,,,,,,27191.821354166652
,,7596,,192.990051,12.846,0.797831,,,,,,,,56760.73203124997
,,6021,,192.998047,8.833,0.771551,,,,,,,,11940.841178385408
,,5831,,193.01329,8.05,0.834148,,,,,,,,125772.2395833333
,,9479,,193.023926,13.989,0.807415,,,,,,,,27481.807324218753
,,10219,,193.023926,16.36,0.781806,,,,,,,,9120.530354817713
,,8206,,193.035294,13.422,0.829297,,,,,,,,1591687.8833333347
,,7305,,193.035339,12.004,0.766859,,,,,,,,17321.126953125004
,,4628,,193.070023,6.274,0.801538,,,,,,,,24635.272005208324
,,6925,,193.07164,11.27,0.798801,,,,,,,,22566.700325520833
,,5909,,193.071655,8.423,0.7751,,,,,,,,770401.691666667
,,5761,,193.077026,7.857,0.772376,,,,,,,,989438.7666666659
,,4189,,193.108078,4.358,0.822312,,,,,,,,710882.554166666
,,1123,,193.123367,2.432,0.819753,,,,,,,,120325.86250000005
,,7505,,193.123367,12.569,0.659232,,,,,,,,6855.821110026045
,,8742,,193.957138,13.69,0.77179,,,,,,,,48535.918619791686
,,8924,,193.960876,13.706,0.813601,,,,,,,,14962.87027994793
,,4751,,193.979004,6.728,0.772445,,,,,,,,205879.01145833317
,,373,,193.996628,2.068,0.817289,,,,,,,,24830.636979166673
,,8215,,194.038696,13.431,0.810433,,,,,,,,94330.47447916663
,,5790,,194.045822,7.939,0.772523,,,,,,,,11153.831803385416
,,7950,,194.048996,13.277,0.829495,,,,,,,,15191.778450520838
,,3271,,194.049194,4.141,0.772182,,,,,,,,48932.08307291671
,,10108,,194.058792,14.417,0.770418,,,,,,,,27936.705598958328
,,6373,,194.068283,10.154,0.777189,,,,,,,,26815.510937500007
,,5902,,194.075073,8.404,0.773055,,,,,,,,53611.846093750035
,,5764,,194.080368,7.864,0.772252,,,,,,,,131147.86354166674
,,4180,,194.111435,4.351,0.826956,,,,,,,,54498.5653645833
,,9112,,194.936966,13.824,0.80053,,,,,,,,241184.2666666666
,,8664,,194.955765,13.68,0.772007,,,,,,,,52851.45683593752
,,7545,,194.964355,12.757,0.779574,,,,,,,,6441.390950520832
,,5482,,194.990982,7.326,0.764642,,,,,,,,8143.828873697919
,,3220,,194.996811,3.818,0.809532,,,,,,,,9036.025358072915
,,5445,,195.008011,7.23,0.817343,,,,,,,,10303.109244791662
,,5846,,195.010376,8.056,0.812835,,,,,,,,38232.176953124996
,,6947,,195.038651,11.286,0.835131,,,,,,,,24397.051822916645
,,8230,,195.039597,13.441,0.832959,,,,,,,,18081.92750651042
,,2155,,195.066284,2.752,0.815475,,,,,,,,56098.10078125004
,,7800,,195.075073,13.085,0.821803,,,,,,,,8858.923421223957
,,5812,,195.087341,8.037,0.793065,,,,,,,,5681.99176432292
,,994,,195.102676,2.372,0.643235,,,,,,,,91315.27239583341
,,3480,,195.139023,4.183,0.777776,,,,,,,,31983.5904296875
,,4739,,195.976074,6.676,0.772443,,,,,,,,282990.33333333355
,,8149,,196.022705,13.367,0.834717,,,,,,,,14758.039973958346
,,6298,,196.025085,9.793,0.771043,,,,,,,,21198.47786458332
,,7157,,196.028503,11.876,0.814471,,,,,,,,81158.98854166661
,,9526,,196.037964,14.025,0.796188,,,,,,,,29336.9416666667
,,10090,,196.03801,14.349,0.765295,,,,,,,,29336.9416666667
,,8029,,196.054321,13.341,0.774409,,,,,,,,122998.69531249997
,,6527,,196.061478,10.845,0.771795,,,,,,,,50121.863281249956
,,6834,,196.072678,11.234,0.839658,,,,,,,,1020946.3958333324
,,9080,,196.074356,13.782,0.7737,,,,,,,,130975.49999999987
,,4001,,196.097885,4.211,0.799037,,,,,,,,15334.71155598958
,,2521,,196.903488,2.953,0.76832,,,,,,,,67218.6136284722
,,20,,196.906799,1.631,0.815405,,,,,,,,8198.823828125003
,,5773,,196.912354,7.9,0.729486,,,,,,,,8951.955013020832
,,7609,,196.912369,12.879,0.768298,,,,,,,,22925.915624999998
,,9125,,196.916336,13.84,0.829892,,,,,,,,19535.722265625
,,8837,,196.92598,13.699,0.772013,,,,,,,,173384.9062500001
,,9111,,196.935226,13.821,0.820164,,,,,,,,12452.717805989587
,,954,,196.976181,2.346,0.824735,,,,,,,,21414.79830729165
,,6012,,197.004288,8.813,0.770771,,,,,,,,19034.986002604164
,,7707,,197.006714,12.984,0.808802,,,,,,,,69107.83723958336
,,8486,,197.022049,13.533,0.836892,,,,,,,,36500.09804687501
,,4421,,197.031555,5.06,0.772449,,,,,,,,189075.23645833315
,,3579,,197.031601,4.189,0.789711,,,,,,,,125458.5388020833
,,5568,,197.042892,7.508,0.77304,,,,,,,,208685.06458333324
,,7532,,197.055191,12.724,0.771623,,,,,,,,26923.290104166663
,,8044,,197.055222,13.344,0.785388,,,,,,,,24385.563606770844
,,6539,,197.056747,10.911,0.81108,,,,,,,,8052.831152343747
,,6841,,197.076096,11.24,0.833322,,,,,,,,76861.41848958332
,,3837,,197.118286,4.201,0.83914,,,,,,,,102415.34635416666
,,1961,,197.118301,2.698,0.81413,,,,,,,,1014370.779166667
,,6804,,197.975418,11.202,0.822318,,,,,,,,59895.61249999997
,,9554,,198.017227,14.05,0.798744,,,,,,,,49644.35807291662
,,8559,,198.017395,13.617,0.841372,,,,,,,,101151.42578125006
,,5563,,198.046265,7.496,0.819497,,,,,,,,7204.358561197916
,,5874,,198.048218,8.145,0.738085,,,,,,,,10283.297916666668
,,10,,198.048233,1.573,0.806036,,,,,,,,12627.027669270836
,,9097,,198.053574,13.808,0.825886,,,,,,,,63097.55989583331
,,1924,,198.059448,2.685,0.820785,,,,,,,,153520.1510416665
,,4030,,198.067307,4.217,0.837421,,,,,,,,71400.69296875002
,,6631,,198.074722,11.101,0.776699,,,,,,,,66297.29583333337
,,6199,,198.074783,9.284,0.772046,,,,,,,,56886.74869791668
,,6299,,198.074783,9.793,0.768821,,,,,,,,21236.12662760416
,,3852,,198.113571,4.201,0.821642,,,,,,,,198118.77812500022
,,2703,,198.113586,3.062,0.7651,,,,,,,,76112.03385416664
,,1981,,198.121704,2.701,0.820466,,,,,,,,111982.25156250002
,,7811,,198.900436,13.104,0.799144,,,,,,,,9172.083300781249
,,8716,,198.924072,13.687,0.796029,,,,,,,,26603.894921875002
,,8942,,198.941605,13.709,0.774921,,,,,,,,57323.464843750044
,,9096,,198.962585,13.805,0.778159,,,,,,,,13234.899902343745
,,9876,,198.965576,14.185,0.771874,,,,,,,,94677.328125
,,9654,,199.001297,14.146,0.77227,,,,,,,,86771.62343750006
,,1004,,199.007065,2.375,0.833441,,,,,,,,193109.98854166683
,,407,,199.00708,2.074,0.771161,,,,,,,,193109.98854166683
,,7942,,199.022385,13.274,0.840842,,,,,,,,169922.1619791665
,,6112,,199.028015,8.964,0.824175,,,,,,,,8286.443050130209
,,6940,,199.029495,11.28,0.838657,,,,,,,,19761.497005208334
,,6238,,199.037704,9.482,0.771756,,,,,,,,56366.26822916666
,,6136,,199.037842,9.03,0.771073,,,,,,,,70072.68776041664
,,7638,,199.070023,12.941,0.8299,,,,,,,,23995.95696614586
,,6880,,199.097549,11.253,0.732424,,,,,,,,35303.56236979167
,,1500,,199.09761,2.571,0.800772,,,,,,,,115090.0432291667
,,122,,199.996704,1.963,0.772434,,,,,,,,2160643.5166666675
,,3204,,200.002319,3.708,0.772241,,,,,,,,16200.360937499994
,,354,,200.010422,2.062,0.832567,,,,,,,,13825.357226562508
,,6430,,200.042526,10.329,0.772081,,,,,,,,16191.080924479153
,,7737,,200.054062,13.003,0.772184,,,,,,,,101597.02968749998
,,7887,,200.056396,13.18,0.766215,,,,,,,,28391.091536458316
,,5599,,200.056442,7.594,0.816954,,,,,,,,33972.305859375
,,8576,,200.056458,13.633,0.831405,,,,,,,,127653.36666666674
,,6098,,200.061234,8.945,0.810697,,,,,,,,41094.36458333336
,,6117,,200.067642,8.971,0.771786,,,,,,,,64998.16015624997
,,6275,,200.104111,9.697,0.781679,,,,,,,,9444.997851562499
,,2627,,200.129227,3.027,0.791684,,,,,,,,154235.1015624999
,,3894,,200.129227,4.205,0.839656,,,,,,,,866577.4416666663
,,339,,200.496964,2.058,0.804846,,,,,,,,21997.408138020855
,,8816,,200.911926,13.696,0.771762,,,,,,,,41816.96920572917
,,343,,200.932053,2.059,0.790626,,,,,,,,30350.493489583336
,,9685,,200.954636,14.159,0.772686,,,,,,,,139235.8057291667
,,546,,200.986389,2.125,0.771764,,,,,,,,37505.15703124998
,,123,,200.994675,1.963,0.772159,,,,,,,,188065.965625
,,8099,,200.997314,13.357,0.83549,,,,,,,,438185.65833333344
,,142,,200.999069,1.985,0.763039,,,,,,,,35447.27194010418
,,1766,,200.999191,2.637,0.813282,,,,,,,,13386.30110677084
,,7534,,200.999191,12.727,0.812636,,,,,,,,6240.263378906249
,,7938,,201.001648,13.271,0.830598,,,,,,,,17419.066699218736
,,560,,201.004532,2.131,0.837353,,,,,,,,59410.03880208335
,,3246,,201.016891,4.1,0.827683,,,,,,,,12023.15123697917
,,9928,,201.020187,14.194,0.772261,,,,,,,,449597.302083333
,,365,,201.02272,2.068,0.772353,,,,,,,,8613287.033333326
,,6146,,201.034958,9.04,0.780105,,,,,,,,21688.97760416667
,,5994,,201.038086,8.791,0.772113,,,,,,,,43221.42682291671
,,7176,,201.038086,11.898,0.772385,,,,,,,,347165.5375000003
,,9360,,201.040405,13.944,0.808321,,,,,,,,14724.667513020822
,,7429,,201.051682,12.385,0.76832,,,,,,,,12236.985481770835
,,6921,,201.051697,11.266,0.808122,,,,,,,,20404.553710937504
,,7070,,201.051712,11.605,0.771076,,,,,,,,20404.553710937504
,,6105,,201.057602,8.955,0.825856,,,,,,,,190716.25416666674
,,7535,,201.088089,12.728,0.78569,,,,,,,,11978.837076822916
,,6177,,201.088135,9.162,0.77041,,,,,,,,13491.068749999995
,,6892,,201.11322,11.256,0.832328,,,,,,,,190893.99374999985
,,5725,,201.124496,7.746,0.771995,,,,,,,,20009.562825520847
,,5934,,201.124512,8.567,0.761454,,,,,,,,12235.377669270838
,,10209,,201.135727,16.303,0.771758,,,,,,,,12884.669791666654
,,136,,201.496277,1.976,0.819542,,,,,,,,35812.482031249994
,,9395,,201.904465,13.953,0.765379,,,,,,,,31608.934765624992
,,8966,,201.90448,13.712,0.767891,,,,,,,,31608.934765624992
,,8287,,201.981323,13.47,0.834342,,,,,,,,90361.16458333333
,,98,,201.994125,1.931,0.775485,,,,,,,,10842.668457031243
,,7962,,201.996964,13.287,0.838754,,,,,,,,105927.22031249994
,,8114,,202.000671,13.357,0.836761,,,,,,,,14272.309179687489
,,8560,,202.012375,13.617,0.805126,,,,,,,,37818.72669270831
,,613,,202.018021,2.157,0.771529,,,,,,,,62521.1716145833
,,369,,202.022293,2.068,0.772553,,,,,,,,60999.392968749955
,,9987,,202.023621,14.22,0.766516,,,,,,,,24487.990885416646
,,331,,202.026077,2.055,0.772316,,,,,,,,705705.8666666661
,,7758,,202.033325,13.019,0.771627,,,,,,,,25893.307682291645
,,5884,,202.034607,8.236,0.811775,,,,,,,,8210.890104166665
,,6510,,202.04863,10.756,0.772052,,,,,,,,29921.357161458338
,,6097,,202.060974,8.938,0.824673,,,,,,,,11080.25250651041
