ilp_nodes1,ilp_nodes2,edge_id,node1,node2,mass_dif,category,linktype,direction,rdbe,formula1,formula2,ilp_edge_id,score_category,score_rt_artifact,score_inten_isotope,score_MS2_similarity,score_MS2_abiotic_mz_appearance,cplex_score,ilp_solution
5313,5329,9951,631,632,-0.31468530255425453,Natural_abundance,[13]C1C-1,1,0,C42H74N1O9P1,[13]C1C41H74N1O9P1,18865,1,0,-4.757193793985662e-4,NA,NA,0.9995242806206014,1
33490,33517,9952,3418,3420,0.24092108087522332,Natural_abundance,[13]C1C-1,1,0,C43H78N1O8P1,[13]C1C42H78N1O8P1,18872,1,0,-0.011417565038259598,NA,NA,0.9885824349617404,1
25810,25833,9953,2659,2661,0.16155081839873858,Natural_abundance,[13]C1C-1,1,0,C43H78N1O8P1,[13]C1C42H78N1O8P1,18882,1,0,-0.0027046495289057017,NA,NA,0.9972953504710943,1
22030,21550,9954,2145,2110,-0.15592984921619585,Natural_abundance,[13]C1C-1,1,0,C43H78N1O8P1,[13]C1C42H78N1O8P1,18887,1,0,-5.890173448987581e-5,NA,NA,0.9999410982655101,1
4483,4233,9955,558,537,-0.5533999693942306,Natural_abundance,[13]C1C-1,1,0,C42H73O10P1,[13]C1C41H73O10P1,18898,1,0,-0.0168579127753469,NA,NA,0.9831420872246531,1
21550,22121,9956,2110,2151,-1.8216296619078,Natural_abundance,[13]C1C-1,1,0,[13]C1C42H78N1O8P1,[13]C2C41H78N1O8P1,18906,1,0,-0.02415630633060997,NA,NA,0.97584369366939006,1
25833,26240,9957,2661,2695,-1.8216296619078,Natural_abundance,[13]C1C-1,1,0,[13]C1C42H78N1O8P1,[13]C2C41H78N1O8P1,18916,1,0,-0.0017740456145316971,NA,NA,0.9982259543854684,1
5582,5686,9958,654,667,-0.3138621184729635,Natural_abundance,[13]C1C-1,1,0,C42H76N1O9P1,[13]C1C41H76N1O9P1,18922,1,0,-0.0011689688335162324,NA,NA,0.9988310311664838,1
22121,18844,9959,2151,1931,-0.15552407897449708,Natural_abundance,[13]C1C-1,1,0,[13]C2C41H78N1O8P1,[13]C3C40H78N1O8P1,18928,1,0,-0.007926537808805253,NA,NA,0.9920734621911947,1
4411,4390,9963,551,550,0.39812634940582414,Natural_abundance,[13]C1C-1,1,0,C42H75O10P1,[13]C1C41H75O10P1,18946,1,0,-0.0011269424902126636,NA,NA,0.9988730575097874,1
23958,23503,9964,2417,2355,0.002799529125756057,Natural_abundance,[13]C1C-1,1,0,C40H80N2Na1O8P1,[13]C1C39H80N2Na1O8P1,18959,1,0,-0.57668308123112,NA,NA,0.42331691876888,1
30135,30320,9966,2925,2932,-0.15513093063117606,Natural_abundance,[13]C1C-1,1,0,C41H74N1O10P1,[13]C1C40H74N1O10P1,18971,1,0,-0.004972959944129352,NA,NA,0.9950270400558706,1
5673,5495,9967,666,646,-0.07616383039792517,Natural_abundance,[13]C1C-1,1,0,C42H78N1O9P1,[13]C1C41H78N1O9P1,18978,1,0,-0.06335600728701028,NA,NA,0.9366439927129897,1
4261,4362,9968,539,548,-0.0760669181468645,Natural_abundance,[13]C1C-1,1,0,C42H77O10P1,[13]C1C41H77O10P1,18983,1,0,-1.6134362637663707e-4,NA,NA,0.9998386563736233,1
24994,26223,9969,2553,2694,-0.4697500880366714,Natural_abundance,[13]C1C-1,1,0,C45H76N1O7P1,[13]C1C44H76N1O7P1,18996,1,0,-0.13223853584556713,NA,NA,0.8677614641544329,1
31742,31708,9970,3049,3045,-0.3909830465651562,Natural_abundance,[13]C1C-1,1,0,C42H80N1O9P1,[13]C1C41H80N1O9P1,19004,1,0,-0.0013947489219672746,NA,NA,0.9986052510780328,1
6307,6326,9972,768,769,-0.46914127910653586,Natural_abundance,[13]C1C-1,1,0,C42H79O10P1,[13]C1C41H79O10P1,19012,1,0,-0.0030074669970920932,NA,NA,0.9969925330029079,1
6307,4284,9973,768,540,0.3960568123972722,Natural_abundance,[13]C1C-1,1,0,C42H79O10P1,[13]C1C41H79O10P1,19022,1,-0.8699999999999997,-0.0030074669970920932,NA,NA,0.12699253300290825,1
4438,6326,9974,552,769,-1.727611729050471,Natural_abundance,[13]C1C-1,1,0,C42H79O10P1,[13]C1C41H79O10P1,19029,1,-0.8250000000000002,-0.0030074669970920932,NA,NA,0.17199253300290773,1
4438,4284,9975,552,540,-0.8624125487209422,Natural_abundance,[13]C1C-1,1,0,C42H79O10P1,[13]C1C41H79O10P1,19038,1,0,-0.0030074669970920932,NA,NA,0.9969925330029079,1
25708,27308,9976,2650,2779,-0.2328854813786505,Natural_abundance,[13]C1C-1,1,0,C44H74N1O8P1,[13]C1C43H74N1O8P1,19045,1,0,-0.24323034200286922,NA,NA,0.7567696579971308,1
18381,19059,9977,1904,1945,-0.31144119001800386,Natural_abundance,[13]C1C-1,1,0,C44H74N1O8P1,[13]C1C43H74N1O8P1,19057,1,0,-0.028271311832192062,NA,NA,0.9717286881678079,1
4538,4854,9978,564,589,-0.23288542649521132,Natural_abundance,[13]C1C-1,1,0,C44H74N1O8P1,[13]C1C43H74N1O8P1,19068,1,0,-0.017140539543412672,NA,NA,0.9828594604565873,1
6326,4121,9980,769,524,-0.4698230867454835,Natural_abundance,[13]C1C-1,1,0,[13]C1C41H79O10P1,[13]C2C40H79O10P1,19084,1,-0.9350000000000014,-0.01730695298576359,NA,NA,0.047693047014235025,1
4284,4121,9982,540,524,-1.3339040294012003,Natural_abundance,[13]C1C-1,1,0,[13]C1C41H79O10P1,[13]C2C40H79O10P1,19101,1,0,-0.01730695298576359,NA,NA,0.9826930470142364,1
17500,17585,9983,1828,1831,2.282078267807422,Natural_abundance,[13]C1C-1,1,0,C45H78N1O7P1,[13]C1C44H78N1O7P1,19108,1,0,-0.06655146975374347,NA,NA,0.9334485302462565,1
26531,26328,9984,2718,2703,-0.23287459022549775,Natural_abundance,[13]C1C-1,1,0,C45H78N1O7P1,[13]C1C44H78N1O7P1,19112,1,0,-0.02913256932186975,NA,NA,0.9708674306781302,1
4585,4637,9987,572,576,-0.7023968947367906,Natural_abundance,[13]C1C-1,1,0,C44H76N1O8P1,[13]C1C43H76N1O8P1,19127,1,0,-0.011715397906282624,NA,NA,0.9882846020937174,1
25884,26699,9988,2671,2731,-0.38898728868814897,Natural_abundance,[13]C1C-1,1,0,C44H76N1O8P1,[13]C1C43H76N1O8P1,19139,1,0,-0.044361287883204134,NA,NA,0.9556387121167959,1
19543,21140,9989,1972,2078,-0.07557785540366836,Natural_abundance,[13]C1C-1,1,0,C44H76N1O8P1,[13]C1C43H76N1O8P1,19152,1,0,-0.007534459206804155,NA,NA,0.9924655407931958,1
18950,20184,9991,1937,2015,0.0027674068559246073,Natural_abundance,[13]C1C-1,1,0,C43H74N1O9P1,[13]C1C42H74N1O9P1,19174,1,0,-0.0539557653378402,NA,NA,0.9460442346621598,1
29329,29365,9992,2877,2879,0.08092102244257066,Natural_abundance,[13]C1C-1,1,0,C43H74N1O9P1,[13]C1C42H74N1O9P1,19185,1,0,-0.0034380008105712023,NA,NA,0.9965619991894288,1
34149,34073,9993,3478,3469,-0.23110753646717577,Natural_abundance,[13]C1C-1,1,0,C42H72N1O10P1,[13]C1C41H72N1O10P1,19194,1,0,-0.015426381716686793,NA,NA,0.9845736182833132,1
19886,18990,9994,1991,1939,0.47049585814857164,Natural_abundance,[13]C1C-1,1,0,C42H72N1O10P1,[13]C1C41H72N1O10P1,19202,1,0,-0.6176443435076989,NA,NA,0.3823556564923011,1
29418,29523,9995,2882,2888,-0.30904898215702487,Natural_abundance,[13]C1C-1,1,0,C43H76N1O9P1,[13]C1C42H76N1O9P1,19213,1,0,-0.011411643943656506,NA,NA,0.9885883560563435,1
5146,5452,9996,615,642,-0.30904895806594307,Natural_abundance,[13]C1C-1,1,0,C43H76N1O9P1,[13]C1C42H76N1O9P1,19226,1,0,-8.713672040312551e-4,NA,NA,0.9991286327959688,1
21975,21490,9997,2139,2106,-2.41493278855117,Natural_abundance,[13]C1C-1,1,0,C44H80N1O8P1,[13]C1C43H80N1O8P1,19233,1,0,-0.08755302948807563,NA,NA,0.9124469705119244,1
25967,26899,9998,2676,2748,-2.8046782518651447,Natural_abundance,[13]C1C-1,1,0,C44H80N1O8P1,[13]C1C43H80N1O8P1,19242,1,0,-0.08571824281535323,NA,NA,0.9142817571846468,1
55686,55822,9999,5823,5837,0.3917132510580105,Natural_abundance,[13]C1C-1,1,0,C27H31N9O15P2,[13]C1C26H31N9O15P2,19245,1,0,-0.023234724976392368,NA,NA,0.9767652750236077,1
21039,21912,10000,2068,2137,0.31377590787136095,Natural_abundance,[13]C1C-1,1,0,C42H74N1O10P1,[13]C1C41H74N1O10P1,19254,1,0,-0.006513697572354765,NA,NA,0.9934863024276452,1
33895,34100,10001,3454,3471,-0.23051370183860007,Natural_abundance,[13]C1C-1,1,0,C42H74N1O10P1,[13]C1C41H74N1O10P1,19270,1,0,-0.002260072910780083,NA,NA,0.9977399270892199,1
29229,28996,10002,2873,2860,0.5470170626489941,Natural_abundance,[13]C1C-1,1,0,C43H78N1O9P1,[13]C1C42H78N1O9P1,19280,1,0,-0.041335135709657966,NA,NA,0.958664864290342,1
34100,33943,10003,3471,3457,-0.5421180220396135,Natural_abundance,[13]C1C-1,1,0,[13]C1C41H74N1O10P1,[13]C2C40H74N1O10P1,19289,1,0,-0.029333418901892463,NA,NA,0.9706665810981076,1
59316,58146,10004,6209,6133,-0.30889362950596416,Natural_abundance,[13]C1C-1,1,0,C27H33N9O15P2,[13]C1C26H33N9O15P2,19299,1,0,-0.06477660497559815,NA,NA,0.9352233950244019,1
18032,18111,10005,1862,1870,0.7783309970539538,Natural_abundance,[13]C1C-1,1,0,C45H72N1O8P1,[13]C1C44H72N1O8P1,19314,1,0,-0.02581248531453368,NA,NA,0.9741875146854663,1
26641,25939,10006,2726,2675,0.0803047865877522,Natural_abundance,[13]C1C-1,1,0,C45H72N1O8P1,[13]C1C44H72N1O8P1,19325,1,0,-0.025798611661151737,NA,NA,0.9742013883388483,1
17960,17998,10008,1860,1861,0.0800995040455401,Natural_abundance,[13]C1C-1,1,0,C45H74N1O8P1,[13]C1C44H74N1O8P1,19337,1,0,-0.04514186747326771,NA,NA,0.9548581325267322,1
26464,26573,10009,2715,2721,-0.3840617983197503,Natural_abundance,[13]C1C-1,1,0,C45H74N1O8P1,[13]C1C44H74N1O8P1,19354,1,0,-0.00483172405568565,NA,NA,0.9951682759443143,1
34180,34159,10010,3482,3479,-0.15197712020149406,Natural_abundance,[13]C1C-1,1,0,C42H78N1O10P1,[13]C1C41H78N1O10P1,19374,1,0,-0.03355127168313031,NA,NA,0.9664487283168697,1
5357,5185,10012,633,620,-0.15160062494479118,Natural_abundance,[13]C1C-1,1,0,C46H72K1N1O7,[13]C1C45H72K1N1O7,19381,1,0,-0.0018177864890113998,NA,NA,0.9981822135109886,1
26129,26183,10013,2690,2692,0.2342211868740535,Natural_abundance,[13]C1C-1,1,0,C45H76N1O8P1,[13]C1C44H76N1O8P1,19388,1,0,-5.203380112753163e-4,NA,NA,0.9994796619887247,1
17864,17892,10014,1854,1855,-0.07443063699717417,Natural_abundance,[13]C1C-1,1,0,C45H76N1O8P1,[13]C1C44H76N1O8P1,19403,1,0,-0.011707410285706191,NA,NA,0.9882925897142938,1
31145,31396,10015,2991,3009,0.15705408677893085,Natural_abundance,[13]C1C-1,1,0,C42H80N1O10P1,[13]C1C41H80N1O10P1,19423,1,0,-0.05509893502476404,NA,NA,0.944901064975236,1
5242,5282,10016,624,630,-0.07424477469932748,Natural_abundance,[13]C1C-1,1,0,C44H74N1O9P1,[13]C1C43H74N1O9P1,19434,1,0,-0.02164686692393675,NA,NA,0.9783531330760632,1
31325,31430,10017,3001,3012,0.3105984427648432,Natural_abundance,[13]C1C-1,1,0,C41H78N1O11P1,[13]C1C40H78N1O11P1,19445,1,0,-7.987278446770591e-6,NA,NA,0.9999920127215532,1
15196,15204,10018,1500,1501,0.696687690395344,Natural_abundance,[13]C1C-1,1,0,C45H78N1O8P1,[13]C1C44H78N1O8P1,19452,1,0,-0.018101734332215357,NA,NA,0.9818982656677846,1
33438,33451,10019,3413,3414,0.23362558444357423,Natural_abundance,[13]C1C-1,1,0,C45H78N1O8P1,[13]C1C44H78N1O8P1,19457,1,0,-0.004871957345140778,NA,NA,0.9951280426548592,1
22082,19262,10020,2148,1958,0.07969204085110289,Natural_abundance,[13]C1C-1,1,0,C45H78N1O8P1,[13]C1C44H78N1O8P1,19464,1,0,-0.021896756221833846,NA,NA,0.9781032437781662,1
25568,26446,10021,2629,2713,-0.07424128696478646,Natural_abundance,[13]C1C-1,1,0,C45H78N1O8P1,[13]C1C44H78N1O8P1,19475,1,0,-0.0012137700699500025,NA,NA,0.99878622993005,1
21837,22148,10022,2130,2153,-0.5360277300977307,Natural_abundance,[13]C1C-1,1,0,C42H82N1O10P1,[13]C1C41H82N1O10P1,19484,1,0,-0.14725848601294392,NA,NA,0.8527415139870561,1
31163,31345,10023,2992,3003,-0.1512040731664958,Natural_abundance,[13]C1C-1,1,0,C42H82N1O10P1,[13]C1C41H82N1O10P1,19489,1,0,-0.0020668379046324915,NA,NA,0.9979331620953675,1
4001,4042,10024,515,518,-0.229162642199695,Natural_abundance,[13]C1C-1,1,0,C44H73O10P1,[13]C1C43H73O10P1,19493,1,0,-0.0018244989311375613,NA,NA,0.9981755010688624,1
4945,5079,10028,594,608,0.6936936223090009,Natural_abundance,[13]C1C-1,1,0,C44H76N1O9P1,[13]C1C43H76N1O9P1,19511,1,0,-7.297569527486985e-4,NA,NA,0.9992702430472513,1
34319,34276,10029,3500,3493,0.23303969857838785,Natural_abundance,[13]C1C-1,1,0,C45H78O9P1,[13]C1C44H78O9P1,19518,1,0,-3.0368268556996175e-4,NA,NA,0.99969631731443,1
31468,31336,10030,3015,3002,-0.5346922228750807,Natural_abundance,[13]C1C-1,1,0,C41H80N1O11P1,[13]C1C40H80N1O11P1,19520,1,0,-0.01102018297281444,NA,NA,0.9889798170271855,1
18516,18904,10031,1908,1935,5.763088361637212,Natural_abundance,[13]C1C-1,1,0,C45H80N1O8P1,[13]C1C44H80N1O8P1,19523,1,0,-0.6432647191888126,NA,NA,0.35673528081118744,1
25627,26269,10032,2637,2697,4.457977112443081,Natural_abundance,[13]C1C-1,1,0,C45H80N1O8P1,[13]C1C44H80N1O8P1,19530,1,0,-0.23250669908642424,NA,NA,0.7674933009135758,1
14900,15292,10033,1463,1513,1.0775202179142847,Natural_abundance,[13]C1C-1,1,0,C45H80N1O8P1,[13]C1C44H80N1O8P1,19538,1,0,-0.7168900137573861,NA,NA,0.28310998624261385,1
22801,22776,10034,2213,2208,0.23302677399034624,Natural_abundance,[13]C1C-1,1,0,C42H84N1O10P1,[13]C1C41H84N1O10P1,19545,1,-0.29000000000000137,-0.008484642986010066,NA,NA,0.7015153570139886,1
31564,31473,10035,3025,3016,0.15625725403410443,Natural_abundance,[13]C1C-1,1,0,C42H84N1O10P1,[13]C1C41H84N1O10P1,19546,1,0,-0.015903188275754987,NA,NA,0.984096811724245,1
3934,3909,10036,508,506,-1.0720630791960781,Natural_abundance,[13]C1C-1,1,0,C44H75O10P1,[13]C1C43H75O10P1,19550,1,0,-0.0010096979875581385,NA,NA,0.9989903020124419,1
31473,31381,10037,3016,3008,0.7694405044723837,Natural_abundance,[13]C1C-1,1,0,[13]C1C41H84N1O10P1,[13]C2C40H84N1O10P1,19561,1,0,-0.05737919196073128,NA,NA,0.9426208080392687,1
29642,30188,10038,2893,2928,0.1558802251297459,Natural_abundance,[13]C1C-1,1,0,C43H74N1O10P1,[13]C1C42H74N1O10P1,19568,1,0,-0.0031426860096628456,NA,NA,0.9968573139903372,1
5068,5167,10039,607,618,0.3090345974142662,Natural_abundance,[13]C1C-1,1,0,C44H78N1O9P1,[13]C1C43H78N1O9P1,19582,1,0,-5.7632546856172196e-6,NA,NA,0.9999942367453144,1
31629,31572,10040,3031,3026,-0.45676040461064454,Natural_abundance,[13]C1C-1,1,0,C41H82N1O11P1,[13]C1C40H82N1O11P1,19588,1,0,-1.9475235897895889e-4,NA,NA,0.9998052476410211,1
24868,26626,10041,2532,2725,-0.8396380753836488,Natural_abundance,[13]C1C-1,1,0,C45H82N1O8P1,[13]C1C44H82N1O8P1,19591,1,0,-0.04493946179703153,NA,NA,0.9550605382029684,1
4018,4089,10042,516,521,-0.1502641272767873,Natural_abundance,[13]C1C-1,1,0,C44H77O10P1,[13]C1C43H77O10P1,19599,1,0,-0.017436000308582462,NA,NA,0.9825639996914175,1
5167,5054,10043,618,606,0.002708299391578001,Natural_abundance,[13]C1C-1,1,0,[13]C1C43H78N1O9P1,[13]C2C42H78N1O9P1,19605,1,0,-0.0014677196839028666,NA,NA,0.9985322803160971,1
31572,31647,10044,3026,3036,0.07919055742159146,Natural_abundance,[13]C1C-1,1,0,[13]C1C40H82N1O11P1,[13]C2C39H82N1O11P1,19613,1,0,-0.029560384028406682,NA,NA,0.9704396159715933,1
30272,30239,10045,2930,2929,0.2318776195018352,Natural_abundance,[13]C1C-1,1,0,C43H76N1O10P1,[13]C1C42H76N1O10P1,19617,1,0,-6.897207019917748e-4,NA,NA,0.9993102792980082,1
4152,4100,10046,527,522,0.0027015369866526355,Natural_abundance,[13]C1C-1,1,0,C44H79O10P1,[13]C1C43H79O10P1,19630,1,0,-0.15236106955576084,NA,NA,0.8476389304442391,1
29723,29773,10047,2898,2901,1.0694768097449345,Natural_abundance,[13]C1C-1,1,0,C43H78N1O10P1,[13]C1C42H78N1O10P1,19638,1,0,-0.17680109868743163,NA,NA,0.8231989013125683,1
6293,4187,10049,765,531,-0.3017115659821463,Natural_abundance,[13]C1C-1,1,0,C44H81O10P1,[13]C1C43H81O10P1,19652,1,-0.9050000000000002,-7.61813465464861e-4,NA,NA,0.09423818653453489,1
4203,4187,10050,534,531,-0.530016298842744,Natural_abundance,[13]C1C-1,1,0,C44H81O10P1,[13]C1C43H81O10P1,19655,1,0,-7.61813465464861e-4,NA,NA,0.9992381865345351,1
85526,86629,10051,7238,7258,-0.835059243254764,Natural_abundance,[13]C1C-1,1,0,B1C22H41N5O18P1S3,[13]C1B1C21H41N5O18P1S3,19661,1,0,-0.003669649072627217,NA,NA,0.9963303509273728,1
21345,22669,10052,2092,2189,-0.4522162884661317,Natural_abundance,[13]C1C-1,1,0,C43H82N1O10P1,[13]C1C42H82N1O10P1,19670,1,0,-4.416002196999229e-4,NA,NA,0.9995583997803,1
30748,30797,10053,2961,2965,0.3059516133307638,Natural_abundance,[13]C1C-1,1,0,C43H82N1O10P1,[13]C1C42H82N1O10P1,19675,1,0,-0.011729805135823654,NA,NA,0.9882701948641763,1
31210,31358,10054,2994,3004,-0.07295263897510368,Natural_abundance,[13]C1C-1,1,0,C42H80N1O11P1,[13]C1C41H80N1O11P1,19680,1,0,-0.03975719154418949,NA,NA,0.9602428084558106,1
27404,27584,10055,2784,2793,-0.8304844411563922,Natural_abundance,[13]C1C-1,1,0,C46H80N1O8P1,[13]C1C45H80N1O8P1,19685,1,0,-0.002011204978145706,NA,NA,0.9979887950218543,1
30301,31085,10056,2931,2987,0.07830521379394235,Natural_abundance,[13]C1C-1,1,0,C43H84N1O10P1,[13]C1C42H84N1O10P1,19692,1,0,-0.06954317808498524,NA,NA,0.9304568219150148,1
18475,18756,10058,1906,1928,0.07811913655047276,Natural_abundance,[13]C1C-1,1,0,C44H74N1O10P1,[13]C1C43H74N1O10P1,19706,1,0,-8.641138262296591e-5,NA,NA,0.999913588617377,1
33877,34014,10059,3452,3464,0.15356667617573566,Natural_abundance,[13]C1C-1,1,0,C44H74N1O10P1,[13]C1C43H74N1O10P1,19719,1,0,-0.014816969723215936,NA,NA,0.9851830302767841,1
31246,31525,10060,2997,3022,0.5307661385681482,Natural_abundance,[13]C1C-1,1,0,C42H82N1O11P1,[13]C1C41H82N1O11P1,19731,1,0,-0.007917888227578825,NA,NA,0.9920821117724212,1
63774,63867,10061,6460,6467,-0.223223731079536,Natural_abundance,[13]C1C-1,1,0,C23H38N7O17P3S1,[13]C1C22H38N7O17P3S1,19736,1,0,-0.029222238218160137,NA,NA,0.9707777617818398,1
33968,33912,10062,3460,3455,0.454224195470641,Natural_abundance,[13]C1C-1,1,0,C44H76N1O10P1,[13]C1C43H76N1O10P1,19739,1,0,-0.008226980984588239,NA,NA,0.9917730190154117,1
18311,19508,10063,1896,1971,-0.22311470483872106,Natural_abundance,[13]C1C-1,1,0,C44H76N1O10P1,[13]C1C43H76N1O10P1,19755,1,0,-0.27654124189709617,NA,NA,0.7234587581029038,1
17506,17537,10064,1829,1830,-0.29887319252953054,Natural_abundance,[13]C1C-1,1,0,C47H74N1O8P1,[13]C1C46H74N1O8P1,19770,1,0,-0.10306696020572248,NA,NA,0.8969330397942775,1
33674,33722,10065,3442,3444,0.00265833081696333,Natural_abundance,[13]C1C-1,1,0,C44H78N1O10P1,[13]C1C43H78N1O10P1,19783,1,0,-8.135031407905534e-5,NA,NA,0.9999186496859209,1
19128,20937,10066,1948,2064,-0.07241489185050844,Natural_abundance,[13]C1C-1,1,0,C44H78N1O10P1,[13]C1C43H78N1O10P1,19797,1,0,-0.007021695513804969,NA,NA,0.9929783044861951,1
33722,33780,10067,3444,3446,-1.2732467190740198,Natural_abundance,[13]C1C-1,1,0,[13]C1C43H78N1O10P1,[13]C2C42H78N1O10P1,19812,1,0,-0.012276421873094585,NA,NA,0.9877235781269054,1
5220,4888,10070,622,592,-0.22325416206190857,Natural_abundance,[13]C1C-1,1,0,C46H72N1O9P1,[13]C1C45H72N1O9P1,19826,1,0,-0.009320153406927144,NA,NA,0.9906798465930728,1
20584,20755,10072,2036,2051,2.774715383926802,Natural_abundance,[13]C1C-1,1,0,C44H80N1O10P1,[13]C1C43H80N1O10P1,19840,1,0,-0.04818760806516108,NA,NA,0.9518123919348389,1
30085,29831,10073,2920,2905,-0.5215601841309498,Natural_abundance,[13]C1C-1,1,0,C44H80N1O10P1,[13]C1C43H80N1O10P1,19852,1,0,-0.3588644826415043,NA,NA,0.6411355173584957,1
4971,4811,10074,596,588,-0.07206246787930425,Natural_abundance,[13]C1C-1,1,0,C48H74K1N1O7,[13]C1C47H74K1N1O7,19861,1,0,-0.09851355883113692,NA,NA,0.9014864411688631,1
20083,19331,10075,2005,1962,0.37615812630628875,Natural_abundance,[13]C1C-1,1,0,C44H82N1O10P1,[13]C1C43H82N1O10P1,19877,1,0,-0.0021132559552333816,NA,NA,0.9978867440447666,1
30358,30493,10076,2934,2943,0.3014554522580801,Natural_abundance,[13]C1C-1,1,0,C44H82N1O10P1,[13]C1C43H82N1O10P1,19888,1,0,-0.0034423271156997152,NA,NA,0.9965576728843003,1
3878,3680,10077,505,485,-0.5196838112423046,Natural_abundance,[13]C1C-1,1,0,C46H73O10P1,[13]C1C45H73O10P1,19900,1,0,-0.0013663546238359807,NA,NA,0.9986336453761641,1
4752,4772,10078,585,586,0.22621055847533206,Natural_abundance,[13]C1C-1,1,0,C46H76N1O9P1,[13]C1C45H76N1O9P1,19911,1,0,-0.06694375949247466,NA,NA,0.9330562405075253,1
19769,19779,10079,1983,1984,0.6745571104816005,Natural_abundance,[13]C1C-1,1,0,C50H75N1O8,[13]C1C49H75N1O8,19920,1,0,-0.0893374034799372,NA,NA,0.9106625965200628,1
30697,30724,10080,2957,2958,0.15168249161807532,Natural_abundance,[13]C1C-1,1,0,C43H80N1O11P1,[13]C1C42H80N1O11P1,19932,1,0,-5.265690710917643e-6,NA,NA,0.9999947343092891,1
25161,25519,10081,2574,2624,0.3007210870044898,Natural_abundance,[13]C1C-1,1,0,C47H80N1O8P1,[13]C1C46H80N1O8P1,19939,1,0,-6.752287272898834e-4,NA,NA,0.9993247712727101,1
30432,30450,10082,2940,2941,0.22619463643777185,Natural_abundance,[13]C1C-1,1,0,C44H84N1O10P1,[13]C1C43H84N1O10P1,19952,1,0,-8.861891217352299e-5,NA,NA,0.9999113810878265,1
34334,34393,10083,3503,3511,-0.22091734902515442,Natural_abundance,[13]C1C-1,1,0,C44H84N1O10P1,[13]C1C43H84N1O10P1,19959,1,0,-0.0012781595844486584,NA,NA,0.9987218404155513,1
20801,20832,10084,2054,2057,0.3752318200145366,Natural_abundance,[13]C1C-1,1,0,C44H84N1O10P1,[13]C1C43H84N1O10P1,19963,1,0,-0.02060027858563484,NA,NA,0.9793997214143652,1
3608,3635,10085,482,483,0.07584989604612342,Natural_abundance,[13]C1C-1,1,0,C46H75O10P1,[13]C1C45H75O10P1,19968,1,0,-0.004737113154770284,NA,NA,0.9952628868452297,1
4957,5119,10088,595,612,0.8947220149140012,Natural_abundance,[13]C1C-1,1,0,C46H78N1O9P1,[13]C1C45H78N1O9P1,19988,1,0,-0.07817703805371806,NA,NA,0.9218229619462819,1
30615,30632,10089,2952,2953,0.076971233411115475,Natural_abundance,[13]C1C-1,1,0,C43H82N1O11P1,[13]C1C42H82N1O11P1,19994,1,0,-4.090562345075608e-4,NA,NA,0.9995909437654924,1
30414,30343,10090,2937,2933,5.134232234571419,Natural_abundance,[13]C1C-1,1,0,C44H86N1O10P1,[13]C1C43H86N1O10P1,19999,1,0,-0.037773814367540154,NA,NA,0.9622261856324599,1
3542,3770,10091,476,491,-0.14587432736827255,Natural_abundance,[13]C1C-1,1,0,C46H77O10P1,[13]C1C45H77O10P1,20004,1,0,-0.007689415975551681,NA,NA,0.9923105840244483,1
30343,30103,10094,2933,2922,3.0490953877753983,Natural_abundance,[13]C1C-1,1,0,[13]C1C43H86N1O10P1,[13]C2C42H86N1O10P1,20026,1,0,-0.19005272725434513,NA,NA,0.8099472727456549,1
30825,30932,10096,2968,2978,3.415048659839249,Natural_abundance,[13]C1C-1,1,0,C43H84N1O11P1,[13]C1C42H84N1O11P1,20029,1,0,-0.01807201837413003,NA,NA,0.9819279816258699,1
3827,3728,10097,499,487,2.7444274539222007,Natural_abundance,[13]C1C-1,1,0,C48H79K1O8,[13]C1C47H79K1O8,20033,1,0,-0.08971713350409359,NA,NA,0.9102828664959064,1
30932,30543,10098,2978,2945,-0.44177551538853865,Natural_abundance,[13]C1C-1,1,0,[13]C1C42H84N1O11P1,[13]C2C41H84N1O11P1,20046,1,0,-0.26219512976178444,NA,NA,0.7378048702382156,1
4056,3838,10100,519,500,0.29817318072571936,Natural_abundance,[13]C1C-1,1,0,C46H81O10P1,[13]C1C45H81O10P1,20057,1,0,-0.03140641304510066,NA,NA,0.9685935869548994,1
21125,19975,10101,2077,1998,-0.2182553019735316,Natural_abundance,[13]C1C-1,1,0,C45H82N1O10P1,[13]C1C44H82N1O10P1,20062,1,0,-0.006973373190060475,NA,NA,0.9930266268099395,1
28974,28502,10102,2859,2835,-0.14463455799285715,Natural_abundance,[13]C1C-1,1,0,C45H82N1O10P1,[13]C1C44H82N1O10P1,20067,1,0,-0.03568690123047414,NA,NA,0.9643130987695259,1
29503,29697,10103,2886,2895,-1.319357057192648,Natural_abundance,[13]C1C-1,1,0,C45H84N1O10P1,[13]C1C44H84N1O10P1,20078,1,0,-0.005738994627117866,NA,NA,0.9942610053728821,1
17595,17637,10104,1832,1835,0.4422295583563345,Natural_abundance,[13]C1C-1,1,0,C46H74N1O10P1,[13]C1C45H74N1O10P1,20082,1,0,-0.03384784175726652,NA,NA,0.9661521582427335,1
30871,31269,10105,2972,2998,0.44219895412638316,Natural_abundance,[13]C1C-1,1,0,C44H82N1O11P1,[13]C1C43H82N1O11P1,20096,1,0,-0.004157171887360992,NA,NA,0.995842828112639,1
20636,19939,10106,2040,1995,0.5154663064495772,Natural_abundance,[13]C1C-1,1,0,C44H82N1O11P1,[13]C1C43H82N1O11P1,20103,1,0,-0.1307202390922164,NA,NA,0.8692797609077836,1
